tumbol_ID,sum_rain,poverty_rate_living,poverty_rate_health,poverty_rate_education,poverty_rate_income,poverty_rate_accessibility
330124,2164.7100000000005,1.496338746,3.342884432,1.050620821,6.144539955,0.095510984
330127,2164.7100000000005,0.021649708,0.173197662,0.0,0.021649708,0.0
330151,,0.061775002,1.166861144,0.562838905,0.947216693,0.0
330201,2424.38,1.94150897,25.85401819,2.53133448,1.277955272,0.0
330204,2605.28,0.261096606,0.058021468,4.206556426,0.609225413,0.0
330205,2424.38,0.276497696,23.0875576,3.456221198,0.414746544,0.0
330206,2424.38,1.4743408,14.99858236,2.353274738,1.21916643,0.0
330301,2473.38,0.598109203,0.077175381,2.681844492,0.945398418,0.0
330303,2473.38,0.217464035,0.117096019,1.204416193,0.050184008,0.0
330304,2360.99,1.010797151,1.240523777,4.801286469,0.849988514,0.0
330305,2473.38,0.0,0.0,0.0,0.0,0.0
330306,2473.38,0.0,0.0,0.0,0.114986585,0.0
330307,2695.75,0.107480653,0.515907137,0.967325881,0.0,0.0
330308,2473.38,0.0,0.0,0.400600901,0.025037556,0.0
330312,2360.99,0.233190828,0.19432569,4.197434901,0.233190828,0.116595414
330313,2360.99,0.074626866,0.0,2.014925373,0.373134328,0.0
330314,2360.99,0.39242844,0.692520776,1.823638042,4.270544783,0.092336103
330401,2722.800000000001,2.759368599,1.156765875,5.31389324,4.337872033,0.0
330402,3051.3100000000013,1.570840323,3.477199939,3.32469117,5.383559555,0.0
330403,2263.5800000000004,0.107457554,10.72426392,10.05802708,3.03030303,0.150440576
330405,2657.4200000000005,2.956793337,0.55179594,4.299843831,3.289953149,0.062467465
330406,2263.5800000000004,0.449438202,0.724094881,1.822721598,0.649188514,0.0
330407,2488.0799999999995,0.271689911,0.996196341,3.242166274,0.941858359,0.0
330408,2263.5800000000004,0.475206612,0.103305785,4.008264463,0.309917355,0.0
330409,2112.7700000000004,11.90687361,7.56097561,5.986696231,3.015521064,0.0
330412,2259.84,0.8778826,1.087526205,1.637840671,1.153039832,0.0
330413,2263.5800000000004,0.400855158,0.347407803,2.538749332,0.828433993,0.0
330416,2263.5800000000004,7.335655202,2.916848063,3.069220723,4.919460165,0.0
330419,2952.420000000001,0.445978996,0.244569127,4.330312185,0.863185153,0.0
330423,2263.5800000000004,0.0,0.0,4.022845791,0.297988577,0.0
330425,2952.420000000001,6.23501199,6.063720452,4.556354916,5.275779376,0.102774923
330501,3185.6200000000003,0.0,0.126448894,0.0,6.280295047,0.0
330502,1924.12,0.044702727,0.022351363,5.006705409,0.804649084,0.0
330503,2550.44,0.060667341,6.855409505,3.983822042,3.53892821,0.0
330504,2550.44,4.166666667,0.945945946,6.306306306,5.630630631,0.0
330506,3040.5800000000004,0.299605066,0.381315539,7.653547596,2.34236688,0.040855236
330507,3040.5800000000004,0.738167607,1.563178463,4.776378637,5.275727312,0.0
330508,2895.5400000000004,0.544365814,0.544365814,9.499183451,0.626020686,0.0
330511,1915.26,0.129898246,0.173197662,0.173197662,0.865988309,0.0
330513,2482.3599999999988,0.0,0.190579907,18.18676831,1.361285053,0.0
330515,3040.5800000000004,0.721884498,0.189969605,3.647416413,0.37993921,0.0
330518,2695.15,0.575184881,1.23253903,2.054231717,1.109285127,0.0
330522,3185.6200000000003,0.485908649,0.583090379,9.548104956,0.413022352,0.0
330526,3040.5800000000004,1.213669754,0.542957522,7.793037368,6.483551581,0.0
330528,2550.44,0.215362527,62.09619526,2.512562814,0.107681263,0.0
330601,2414.32,0.375778398,0.289886193,4.885119175,1.70710758,0.0
330602,1933.03,0.071047957,0.0,5.506216696,1.456483126,0.0
330604,2895.5400000000004,1.039370079,0.31496063,8.015748031,1.212598425,0.0
330606,1933.03,0.467091295,0.467091295,3.184713376,1.61358811,0.0
330701,1915.26,0.345781466,0.0,0.276625173,0.760719225,0.0
330705,1915.26,0.0,0.0,0.0,0.378534847,0.0
330706,1915.26,0.0,0.140016802,4.396527583,0.196023523,0.0
330707,1915.26,0.231362468,0.257069409,4.344473008,0.514138817,0.0
330709,1945.92,0.0,0.0,2.272727273,1.412776413,0.0
330710,1915.26,1.038062284,0.0,5.074971165,5.497885429,0.0
330802,2621.67,0.269541779,0.0,9.811320755,0.107816712,0.064690027
330803,2571.800000000001,0.0,0.852927616,3.619179345,0.034578147,0.172890733
330806,2895.5400000000004,0.038015586,4.029652157,3.858582019,0.0,0.0
330808,2895.5400000000004,1.556985676,0.20759809,3.13473116,0.0,0.0
330809,2876.61,0.0,3.422648152,5.378447096,27.49853315,0.0
330811,2895.5400000000004,0.0,0.123044472,3.410089647,0.0,0.0
330812,2809.7,2.857142857,1.091492777,12.68057785,0.160513644,0.0
330901,2534.01,2.775735294,3.290441176,4.705882353,4.834558824,0.055147059
330902,2569.59,1.877022654,11.43473571,3.365695793,5.782092772,0.194174757
330906,2534.01,1.139162562,1.200738916,4.802955665,6.003694581,0.215517241
330907,2484.7500000000005,2.837465565,10.13774105,1.873278237,5.482093664,0.165289256
330908,2534.01,1.116149285,0.784792466,4.586675968,3.45308685,0.0
330909,2309.98,6.975736568,4.173887926,7.510109763,18.21201618,0.158867707
330911,2569.59,0.606936416,0.375722543,5.578034682,4.50867052,0.0
330912,2367.21,0.380572671,0.8880029,2.35592606,4.820587169,0.144980065
331001,2085.9800000000005,0.0,0.125628141,0.502512563,0.083752094,0.0
331003,2085.9800000000005,0.0,0.0,0.84719655,0.878003697,0.0
331005,2085.9800000000005,0.122149837,0.0,0.997557003,0.69218241,0.0
331007,2085.9800000000005,0.0,0.0,0.147188696,6.417427142,0.176626435
331008,2164.7100000000005,0.258472142,0.0,1.120045951,0.057438254,0.0
331012,2287.79,0.0,0.0,0.138026225,0.0,0.0
331014,2085.9800000000005,0.0,0.0,0.0,0.215866163,0.0
331015,2085.9800000000005,0.0,0.203596878,0.7804547,0.0,0.0
331018,2085.9800000000005,0.041211622,0.103029054,0.226663919,0.783020812,0.0
331022,2085.9800000000005,0.969653439,0.413000539,2.855090681,1.454480158,0.179565452
331025,1915.26,0.0,0.0,0.832899531,0.0,0.0
331101,2534.01,0.467032967,0.0,0.0,0.302197802,0.357142857
331201,2085.9800000000005,0.080213904,1.14973262,0.106951872,6.79144385,0.0
331203,2000.42,7.224334601,0.380228137,5.735107731,3.485424588,0.0
331204,1945.92,0.0,0.0,0.221130221,0.466830467,0.0
331205,2018.25,0.208092486,4.25433526,1.271676301,0.647398844,0.0
331301,2208.2200000000003,1.093720536,0.735432774,4.280595889,3.39430511,0.075429002
331302,2216.3300000000004,2.895940141,1.039212969,4.586393238,8.313703755,0.055424692
331303,1961.99,0.911927046,1.199904008,2.831773458,6.623470122,0.0
331402,2414.32,0.135562585,0.135562585,3.012501883,2.078626299,0.0
331404,1947.87,0.55053642,0.211744777,7.566346697,0.0,0.0
331405,1961.99,0.348953141,0.0,5.658025922,1.09670987,0.0
331406,1933.03,0.178173719,0.04454343,9.354120267,1.603563474,0.0
331501,1947.87,0.12145749,0.182186235,0.24291498,0.32388664,0.0
331503,2087.81,0.193340494,0.021482277,0.042964554,0.601503759,0.0
331504,1961.99,0.211602892,0.0,0.0,0.105801446,0.0
331506,2216.3300000000004,0.060313631,0.0,0.0,0.180940893,0.0
331601,2000.42,0.214165519,0.076487685,4.497475906,0.566008873,0.061190148
331602,2000.42,0.13300399,0.45601368,4.864145924,0.969029071,0.0
331603,1924.12,0.279832101,0.0,3.817709374,0.319808115,0.0
331604,2044.1,0.176056338,0.044014085,7.372359155,0.0,0.0
331608,1915.26,0.192890603,0.0,2.920914853,0.082667401,0.0
331702,3097.99,0.030609122,0.0,2.999693909,0.0,0.0
331704,3185.6200000000003,0.063038453,0.0,3.446102122,0.0,0.0
331705,3185.6200000000003,0.471504715,0.266502665,1.332513325,0.0,0.0
331706,2973.3099999999995,2.295081967,3.508196721,7.016393443,0.62295082,0.0
331801,2090.810000000001,0.928442029,0.475543478,2.083333333,4.144021739,0.0
331802,2287.770000000001,1.18311374,15.48803442,3.468674375,0.833557408,0.0
331902,2432.82,0.099443119,0.0,5.489260143,1.352426412,0.0
331904,1961.99,0.280254777,0.713375796,2.267515924,1.01910828,0.0
331905,2432.82,0.0,0.0,2.879525725,0.338767732,0.0
332001,1933.03,0.037615197,0.0,0.0,0.037615197,0.0
332002,1933.03,0.0,0.0,0.355992541,0.305136464,0.0
332004,1933.03,0.0,0.0,0.0,0.0,0.0
332101,2085.9800000000005,0.132078587,0.858510814,0.676902757,2.492983325,0.0
332102,2309.98,0.465449338,0.465449338,0.501253133,3.472968135,0.0
332103,2309.98,0.252951096,0.295109612,0.927487352,1.686340641,0.0
332201,2540.970000000001,0.128205128,0.0,1.730769231,0.299145299,0.0
332202,2540.970000000001,0.0,0.0,0.0,0.405076965,0.0
340105,3062.46,0.207161882,0.325540101,0.236756437,1.938443326,0.0
340108,3206.87,0.858726917,0.729501021,1.925882696,0.446037767,0.0
340109,3041.18,0.073637703,0.0,0.110456554,5.768286696,0.171821306
340111,2868.45,0.0,0.0,0.0,0.0,0.0
340112,3041.18,0.0,0.0,0.0,0.028763735,0.0
340113,3348.5800000000004,0.0,0.0,0.0,0.0,0.0
340120,3062.46,0.0,0.0,0.0,0.0,0.031746032
340201,2732.91,0.123076923,0.110769231,0.356923077,0.0,0.0
340205,2715.23,0.420546711,0.270351457,0.660859117,3.184139381,0.0
340206,2970.4400000000005,0.0,0.0,0.0,0.0,0.0
340208,2732.91,0.173866524,1.217065668,4.41353484,0.0,0.0
340209,2186.2100000000005,0.298151461,1.093222023,1.769032002,0.556549394,0.0
340210,2970.4400000000005,0.884329678,1.450300672,1.768659356,2.617615847,0.0
340211,2750.0999999999995,0.139275766,0.139275766,2.228412256,0.243732591,0.0
340302,2358.6800000000007,0.0,0.0,0.0,0.0,0.0
340303,2205.12,0.0,0.0,0.0,0.0,0.0
340305,2189.6600000000003,0.0,0.0,0.0,0.0,0.0
340402,2765.1199999999994,0.249311114,0.104973101,0.05248655,2.729300617,0.0
340403,2605.28,0.087584848,0.591197723,0.437924239,0.153273484,0.0
340404,2918.0400000000004,0.0,0.0,0.334448161,4.295018483,0.0
340405,2918.0400000000004,0.0,0.0,0.168665667,3.5982009,0.0
340406,2695.75,0.127523911,0.191285866,0.446333688,0.0,0.0
340408,2918.0400000000004,2.214930271,0.902378999,0.656275636,3.322395406,0.0
340410,2765.1199999999994,0.0,0.0,0.0,0.0,0.0
340413,2631.079999999999,0.0,0.0,0.0,3.679945982,0.067521945
340414,2801.99,0.0,0.0,0.325850833,11.40477915,0.0
340415,2765.1199999999994,0.366568915,0.41544477,0.366568915,0.488758553,0.0
340416,2848.4999999999995,0.0,0.0,0.0,0.0,0.0
340501,2357.1400000000003,0.0,0.0,0.0,0.0,0.0
340503,2357.1400000000003,0.0,0.0,0.183857327,0.0,0.0
340507,2914.4500000000003,0.0,0.0,0.0,0.125,0.0
340508,2354.48,0.0,0.0,0.0,0.0,0.0
340512,2357.1400000000003,0.0,0.0,0.0,5.514458642,0.0
340701,2951.070000000001,0.0,0.017111567,0.051334702,0.025667351,0.025667351
340702,3101.579999999999,0.0,0.0,0.092644062,0.0,0.0
340708,2951.070000000001,0.0,0.0,0.0,0.0,0.0
340711,3557.32,0.0,0.0,0.133570793,0.0,0.0
340713,3422.6100000000006,0.0,0.0,3.120193364,0.0,0.0
340715,3658.86,0.234968901,0.138217001,3.828610919,0.0,0.124395301
340716,3516.73,2.242798354,1.255144033,4.938271605,5.349794239,0.102880658
340720,3422.6100000000006,0.0,0.0,5.359777086,0.0,0.049172267
340721,3173.540000000001,0.0,0.0,0.0,0.0,0.0
340723,3165.53,0.468384075,0.380562061,4.918032787,0.204918033,0.0
340802,3692.0500000000006,0.258899676,0.625674218,0.0,0.302049622,0.064724919
340803,3692.0500000000006,0.156780768,0.0,0.104520512,0.444212177,0.0
340804,3801.02,0.113780025,0.02528445,0.240202276,0.353982301,0.0
340806,3692.0500000000006,0.0,0.0,0.0,0.0,0.0
340906,3379.980000000001,0.618465616,1.045501399,0.721543219,1.045501399,0.0
340907,3207.5800000000013,0.695453602,0.259497613,0.851152169,2.646875649,0.0
340909,3692.0500000000006,0.591861899,0.073982737,0.147965475,1.011097411,0.0
340911,3379.980000000001,0.648388292,0.852167469,0.314931456,0.481659874,0.0
341002,4085.5,3.655596173,2.597806642,2.224469161,6.875631951,0.031111457
341003,3034.38,3.149898092,0.500277932,0.018528812,0.463220308,0.0
341004,3610.88,2.459376372,2.503293808,0.373298199,2.94246816,0.0
341005,3760.4,2.288839376,0.56714604,0.516508001,2.55215718,0.010127608
341008,3610.88,2.688888889,2.4,1.044444444,4.066666667,0.0
341101,3180.69,0.796524258,0.66980449,3.367125272,1.502534395,0.054308472
341102,3225.68,0.0,2.777777778,4.166666667,3.61952862,0.0
341106,3067.33,1.07827476,1.218051118,0.499201278,0.579073482,0.0
341107,3355.69,0.0,0.0,3.436241611,0.697986577,0.0
341109,3133.7699999999995,3.517163759,2.447945976,1.041080473,6.527855937,0.02813731
341110,3225.68,0.469043152,0.046904315,2.837711069,0.304878049,0.0
341111,3265.55,1.491756085,2.512431301,18.47683852,1.125359853,0.0
341112,3225.68,0.0,0.0,3.474054529,0.175901495,0.0
341115,3180.69,2.632644795,1.053057918,6.399351964,2.38963143,0.0
341116,3284.5500000000006,0.0,1.585094549,2.002224694,1.585094549,0.0
341117,3026.95,0.646950092,0.878003697,2.772643253,5.083179298,0.277264325
341120,3355.69,0.806260375,0.497984349,4.292150818,4.458145601,0.0
341121,3067.33,0.498275201,0.076657723,3.487926409,0.191644308,0.0
341122,3225.68,0.200803213,0.0,0.602409639,0.200803213,0.0
341123,3180.69,0.080536913,0.10738255,0.0,0.0,0.0
341201,2914.4500000000003,0.0,0.0,0.0,0.0,0.0
341203,3067.33,0.0,0.0,0.0,0.0,0.0
341204,3047.56,0.0,0.0,0.0,0.0,0.0
341251,,0.0,0.0,0.0,0.0,0.0
341404,3133.7699999999995,0.0,0.0,0.0,0.0,0.0
341405,3073.600000000001,0.726832223,1.978598829,2.281445589,2.119927317,0.121138704
341407,3206.87,0.524769102,0.923593619,3.421494542,0.860621327,0.0
341408,3062.46,0.0,0.0,0.286077559,0.0,0.0
341411,3013.44,0.204347018,0.260078023,1.653353149,0.854542077,0.0
341412,3013.44,0.0,0.0,5.630810093,0.26560425,0.0
341413,3013.44,0.225733634,0.0,2.784048157,0.564334086,0.0
341414,3062.46,0.0,0.408163265,2.51177394,5.46310832,0.0
341451,,0.062227754,0.062227754,0.87118855,0.0,0.0
341502,2875.4900000000007,0.0,0.023663038,0.686228112,0.804543303,0.0
341505,2875.4900000000007,0.657759507,1.007194245,0.575539568,0.123329908,0.041109969
341507,2875.4900000000007,5.675311553,1.987201078,0.269450994,4.109127652,0.168406871
341508,2663.82,0.705926064,0.204347018,0.33438603,0.0,0.0
341510,2875.4900000000007,0.099344327,0.0,0.0,0.079475462,0.0
341511,2674.45,1.446677762,1.318653181,3.789527589,7.079759314,0.051209832
341515,2875.4900000000007,5.728860114,1.275259957,0.176574456,5.336472435,0.0
341516,3252.830000000001,0.0,0.0,0.402955003,3.559435863,0.0
341520,2674.45,5.77641862,3.856608902,1.189262657,5.861365953,0.0
341521,2875.4900000000007,0.0,0.0,0.0,0.314399497,0.0
341902,3375.580000000001,0.317556328,2.298502949,3.961893241,1.194616664,0.0
341904,3375.580000000001,0.698730639,3.586817282,3.889600559,1.921509258,0.0
341905,2947.05,2.086513995,4.961832061,4.605597964,2.697201018,0.0
341909,3544.4700000000003,0.0,0.681458003,4.40570523,4.643423138,0.031695721
341913,3391.2899999999995,0.0,2.243371856,6.866077498,5.084976207,0.0
341914,3453.9999999999995,0.0,0.31282586,2.502606882,0.0,0.0
341918,3377.39,7.261410788,1.837581506,9.602845287,11.94427979,0.266745702
341919,3446.16,0.0285144,0.313658397,4.391217565,1.568291987,0.142571999
341952,,0.0,0.0,4.228707564,0.0,0.0
342001,3481.66,0.0,1.565217391,0.0,1.29468599,0.0
342002,3115.9000000000005,0.0,1.638095238,0.0,0.152380952,0.0
342003,3481.66,0.0,4.445073613,0.0,4.983012458,0.0
342004,3481.66,0.0,0.0,0.0,1.608751609,0.0
342101,2838.4700000000003,0.0,0.0,0.0,0.080450523,0.0
342102,2838.4700000000003,0.0,0.0,0.166343222,0.0,0.0
342104,2767.8900000000003,0.06478782,0.16196955,0.388726919,0.03239391,0.0
342106,2741.54,0.0,0.0,0.0,0.034952814,0.0
342202,2663.82,0.0,0.0,0.0,0.0,0.0
342203,2429.05,0.0,0.0,0.0,0.0,0.0
342205,2435.2700000000004,0.0,0.0,0.0,0.084860828,0.0
342206,2454.439999999999,0.0,0.0,0.0,0.0,0.0
342209,2663.82,0.0,0.0,0.0,0.399822301,0.0
342401,3481.66,0.0,0.422237861,0.0,0.017593244,0.0
342403,3278.9900000000007,0.535019455,0.0,0.097276265,0.048638132,0.0
342501,2947.05,3.63062352,5.301236517,3.301762694,8.208366219,0.065772165
342502,2498.29,0.319744205,0.127897682,4.668265388,3.884892086,0.063948841
342503,2766.7,0.354258183,0.524302111,4.860422276,2.083038118,0.0
342506,2343.9400000000005,0.0,0.0,1.10821382,0.130378096,0.0
342602,2454.439999999999,1.260288066,1.440329218,4.423868313,2.366255144,0.077160494
342603,2983.919999999999,0.86306099,0.747986191,7.422324511,0.373993096,0.0
342606,2752.8600000000006,0.842787682,0.972447326,4.181523501,3.922204214,0.194489465
342902,3252.830000000001,0.0,0.0,0.0,0.0,0.0
342903,3514.9400000000014,0.0,0.0,0.0,0.0,0.0
343001,2838.4700000000003,0.0,0.0,0.0,0.69726903,0.0
343002,2767.8900000000003,0.0,0.0,0.0,0.646605322,0.0
343103,3206.87,0.0,0.0,0.0,0.461329715,0.0
343104,3348.5800000000004,0.370298187,0.0,0.0,0.0,0.0
343202,3300.6799999999994,0.0,0.513517596,0.0,0.0,0.0
343203,3544.4700000000003,0.0,0.0,0.0,0.0,0.0
343301,3051.3100000000013,0.0,0.0148721,4.625223081,0.0,0.0
343304,2952.420000000001,0.0,0.0,2.700712006,0.024551927,0.0
350102,2632.53,0.069657286,0.25076623,0.348286431,0.306492059,0.0
350103,2648.05,0.0,1.28114881,0.239335492,0.492749542,0.0
350104,2632.53,0.0,0.105932203,0.105932203,5.173022599,0.0
350107,2632.53,0.0,0.012159533,0.036478599,0.0,0.0
350108,2632.53,0.0,0.0,0.378276142,0.0,0.0
350109,2632.53,0.0,0.379125781,0.334522748,0.223015165,0.0
350111,2693.49,0.0,0.75104926,0.0,0.022089684,0.0
350112,2590.23,0.0,0.0,0.0,0.07661661,0.0
350114,2693.49,0.0,0.283224401,0.0,0.0,0.0
350115,2547.98,0.0,0.0,0.0,0.0,0.0
350151,,0.0,0.0,0.0,0.178102737,0.0
350201,2693.49,0.339599757,0.642813827,1.455427532,1.030927835,0.0
350202,2682.640000000001,0.315208826,0.078802206,0.0,1.497241923,0.0
350203,2682.640000000001,0.350613574,0.07513148,0.175306787,0.22539444,0.07513148
350303,2754.42,0.144660705,0.065754866,0.0,0.210415571,0.0
350304,2745.26,0.172562554,0.0,0.0,1.409260857,0.0
350305,2713.9800000000005,0.193050193,0.15015015,0.965250965,2.65980266,0.0
350308,2734.4700000000003,0.91834202,0.794241747,0.0,0.719781584,0.0
350309,2734.4700000000003,0.884955752,0.212389381,0.053097345,0.831858407,0.0
350401,2657.2300000000005,0.449039265,2.506265664,0.208855472,4.490392648,0.031328321
350404,2602.61,0.0,0.0,0.0,3.162393162,0.0
350406,2657.2300000000005,0.0,0.113442995,0.0,0.170164492,0.0
350407,2657.2300000000005,0.358744395,0.224215247,2.421524664,0.291479821,0.0
350408,2657.2300000000005,0.0,0.0,0.0,0.0,0.0
350409,2839.28,0.223214286,0.133928571,2.008928571,0.267857143,0.0
350410,2602.61,0.0,0.031746032,0.0,0.0,0.0
350413,2657.2300000000005,0.073475386,6.90668626,0.220426157,0.0,0.0
350501,2754.42,1.282884053,1.997401754,3.24780773,0.292302696,0.0
350502,2705.84,0.421455939,5.0,6.590038314,3.103448276,0.0
350505,2705.84,0.155520995,1.732948234,2.28838036,7.553876916,0.0
350601,2586.050000000001,0.0,0.0,0.0,0.0,0.0
350604,2569.59,0.0,0.0,0.0,0.0,0.0
350605,2602.61,0.0,0.266489007,0.0,0.0,0.0
350606,2631.079999999999,0.0,0.0,0.0,0.0,0.0
350607,2657.2300000000005,0.0,0.0,0.0,0.0,0.0
350609,2547.98,0.0,0.0,0.0,0.0,0.0
350703,2569.59,0.090744102,0.0,0.0,0.181488203,0.0
350704,2605.28,0.044247788,0.0,0.0,0.0,0.0
350803,2586.58,0.578592093,2.303653702,4.918032787,6.257366335,0.042858674
350806,2498.26,1.352675946,2.25445991,4.214859831,5.018623799,0.0
350810,2194.53,0.590077071,0.951348748,2.047206166,3.010597303,0.048169557
350811,2359.3400000000006,0.244778068,1.338120104,5.075065274,1.59921671,0.0
350812,2440.36,0.674292595,6.020469597,4.852498495,2.23961469,0.0
350814,2736.1,0.237925291,0.0,4.425410421,0.190340233,0.0
350901,2736.1,0.901201602,9.546061415,0.0,0.433911883,0.0
350902,2753.330000000001,4.478594951,17.08013172,0.922063666,1.580680571,0.0
350904,2736.1,1.834577114,11.80037313,0.342039801,3.902363184,0.108830846
360102,1914.17,0.0,0.0,0.0,0.0,0.0
360105,2301.9200000000005,0.013090719,0.0,0.013090719,0.065453593,0.0
360106,2218.1500000000005,0.19006589,0.0,0.291434364,0.012671059,0.0
360107,2108.05,0.011837121,0.0,0.059185606,0.023674242,0.0
360109,2014.46,0.052301255,1.324965132,0.0,0.505578801,0.0
360110,2108.05,0.037154003,0.055731005,0.148616013,0.11146201,0.0
360111,2326.63,0.0,0.510308226,0.326597265,0.979791794,0.0
360112,2421.870000000001,0.057208238,0.0,0.0,0.0,0.0
360113,2053.01,0.0,0.0,0.0,0.0,0.0
360115,2014.46,0.104148585,0.086790488,0.086790488,0.086790488,0.0
360116,2421.870000000001,0.418410042,0.0,0.251046025,0.815899582,0.0
360201,1997.2,0.261369577,0.899111343,2.394145321,3.470987977,0.052273915
360202,1997.2,0.373283562,0.839888015,2.786295161,1.639781362,0.0
360203,2181.2300000000005,0.803673938,1.119402985,2.611940299,1.463834673,0.086107922
360206,1813.22,0.123800681,0.433302383,1.949860724,0.402352213,0.0
360301,2543.670000000001,0.0,0.014150276,0.0,0.0,0.0
360303,2443.66,0.516962843,1.195476575,3.909531502,2.68174475,0.032310178
360304,2279.02,0.560286867,0.71716719,4.639175258,1.367099955,0.0
360305,2250.8,3.340961098,2.654462243,3.249427918,0.846681922,0.0
360308,2279.02,0.0,0.0,0.046533271,0.0,0.0
360401,2783.2700000000004,1.02960103,1.088101088,0.783900784,4.878904879,0.0
360404,2466.35,0.0,0.0,0.330110823,0.0,0.0
360405,2783.2700000000004,7.037217617,0.48756704,0.796359499,5.769543312,0.0
360406,2190.45,1.804949054,4.206695779,1.426491994,7.656477438,0.0
360408,2282.7000000000003,11.30841121,7.757009346,3.925233645,3.311081442,0.080106809
360410,2532.97,2.159599684,1.948907032,3.502765341,8.348696339,0.0
360412,2783.2700000000004,3.980257921,0.907498806,4.935519822,4.585257125,0.0
360501,2618.13,3.138008325,1.809157861,3.650336215,8.125200128,0.192122959
360503,2712.4700000000003,7.14566671,8.509243477,3.946505835,3.907171889,0.196669726
360508,2237.649999999999,6.733414017,5.314115964,2.255473649,10.23214875,0.088018484
360509,2427.33,3.821451509,2.617212588,1.445086705,1.284521516,0.0
360511,3036.67,12.7356249,7.30239189,6.177728497,5.639157294,0.0
360603,2342.13,0.77532736,2.291523088,4.186767746,7.253618194,0.0
360606,2342.13,0.423728814,2.589453861,3.483992467,3.083804143,0.0
360607,2181.2300000000005,3.940990516,1.67544784,3.63540569,5.953635406,0.010537408
360610,2303.01,5.020491803,2.663934426,2.93715847,2.817622951,0.0
360611,2303.01,3.32594235,10.3204999,5.099778271,4.333803669,0.382987301
360703,2389.5900000000006,0.108049703,0.729335494,3.160453809,0.324149109,0.0
360704,2481.38,8.07848683,12.02050557,3.075835248,1.944493548,0.0
360706,2476.25,10.76360682,9.829406986,4.142973193,3.086921202,0.0
360707,2476.25,17.06460674,0.655430712,3.394194757,1.076779026,0.070224719
360801,1997.2,0.050530571,0.0,0.808489136,0.0,0.0
360803,2066.28,0.0,0.0,0.0,0.077489345,0.0
360805,2120.03,0.0,0.0,0.0,0.159846547,0.0
360901,2691.45,7.146233103,2.712921826,3.19500898,13.35664997,0.0
360904,2693.0200000000004,2.181372549,0.992647059,4.166666667,8.431372549,0.0
360905,2519.7000000000007,6.361209964,1.256672598,5.627224199,30.9274911,0.011120996
361002,2240.2899999999995,5.880566802,3.714574899,1.427125506,3.350202429,0.0
361003,2157.62,0.845503459,5.171845833,0.99923136,12.03469858,0.010980564
361005,2157.62,2.292650034,3.888514273,3.169251517,6.967857946,0.112384806
361007,2048.55,0.137835975,3.790489318,1.585113715,8.600964852,0.0
361008,2157.62,7.529736619,6.106627018,1.019541206,4.13126593,0.063721325
361010,2205.38,4.967848994,7.809583074,0.466708152,11.05579755,0.010371292
361011,2217.63,0.960219479,0.352733686,0.372330002,1.352145797,0.0
361101,2217.63,0.058609776,0.035165866,0.0,0.046887821,0.0
361102,2104.4,0.237706136,0.0,0.059426534,0.386272471,0.0
361103,2217.63,0.0,0.123031496,0.0,0.098425197,0.0
361201,2223.15,0.586785589,1.161835465,2.558385166,1.349606854,0.0
361205,2281.6599999999994,9.506353861,5.913978495,10.39833822,13.9540567,0.195503421
361206,2223.15,9.560336763,4.957904584,5.519176801,15.13564079,0.09354537
361207,2100.56,2.623708537,4.363784666,6.03588907,10.94344753,0.0
361208,2100.56,8.178792202,0.38040894,5.135520685,3.661436044,0.0
361210,2223.15,8.54354164,10.82519965,4.550640132,7.833692483,0.139434656
361303,2442.6599999999994,0.0,0.0,0.0,1.4292675,0.129933409
361305,3662.960000000001,0.0,0.0,0.0,0.0,0.0
361306,2918.46,0.0,0.0,0.0,4.316925507,0.368518031
361307,2918.46,0.0,0.0,0.0,1.044062998,0.0
361308,2538.3,0.0,0.0,0.0,0.0,0.0
361403,2796.5,1.937301867,0.898203593,6.692497358,4.279675942,0.052835505
361404,2690.92,3.006993007,2.237762238,6.27039627,2.400932401,0.0
361501,2301.9200000000005,2.003470579,0.757217227,2.934216753,1.782615555,0.14197823
361504,2443.5799999999995,2.740097667,3.201302225,2.360282149,10.11937059,0.0
361602,2419.4300000000003,9.760900141,0.421940928,3.938115331,2.616033755,0.0
361603,2419.4300000000003,4.740574841,0.485255692,7.204180664,6.569615528,0.037327361
370103,3074.9200000000005,0.0,0.0,0.0,0.0,0.0
370104,3026.95,0.046382189,0.371057514,0.0,0.371057514,0.0
370107,2656.559999999999,0.0,0.0,0.0,0.0,0.0
370110,2761.15,0.0,0.0,0.0,0.282386163,0.0
370111,2918.2200000000003,0.218245308,5.063291139,0.0,0.0,0.0
370112,3074.9200000000005,0.02007226,0.160578081,0.0,0.160578081,0.0
370113,3074.9200000000005,0.0,0.0,0.0,0.105596621,0.0
370115,3042.910000000001,0.034153005,1.263661202,0.0,3.005464481,0.0
370116,2918.2200000000003,0.0,0.0,0.0,0.0,0.0
370117,3074.9200000000005,0.0,0.0,0.18639329,0.0,0.0
370119,2761.15,0.052631579,0.026315789,0.105263158,0.368421053,0.0
370151,,0.113102488,2.653558378,0.017400383,0.609013398,0.0
370201,1945.0299999999995,0.062705753,0.0,2.006584104,0.0,0.0
370202,1977.32,0.0,0.043763676,4.179431072,0.0,0.0
370204,2298.4500000000003,0.723159651,0.0,0.092712776,0.0,0.0
370301,2551.960000000001,0.0,0.0,0.0,0.0,0.0
370303,2920.159999999999,0.0,0.0,0.0,0.0,0.0
