tumbol_ID,Factory,BigC Supermarket,Toyota,"shopping malls, department stores, supermarkets","condominium, flat, apartment",village,PT gas station,temple,House / Residence,Gold Shop,building,7-11,poverty_rate_living,poverty_rate_health,poverty_rate_education,poverty_rate_income,poverty_rate_accessibility
160204,0.001767429834422,0.001942142475515,0.0021840361133353,0.0032298325235229,0.0028530825330498,0.0021902923124466,0.0029369974543457,0.0013531246672895,0.0014887121713666,0.0040433663687794,0.0037102941312966,0.0008298271176655,0.0,0.263157895,2.569659443,0.773993808,0.0
160206,0.00082947459098,0.0015541982647917,0.00142626752814,0.0012402194701618,0.0012519880687449,0.0011105887691226,0.0028408190744732,0.0002547734250508,0.001006508902245,0.004807376519526,0.003505365352633,0.0010482631261249,0.0,0.0,0.653950954,0.0,0.0
160208,0.0025653910660036,0.0054231055741355,0.0049263351110855,0.0023893680394277,0.005149793968073,0.0032618246115805,0.002042462442639,0.0011448608170215,0.0041365166486904,0.0056150798522633,0.0056906649866557,0.0023898833066716,0.994073791,0.726438539,3.364557446,1.204358631,0.0
160251,0.0025653910660036,0.0054231055741355,0.0049263351110855,0.0023893680394277,0.005149793968073,0.0032618246115805,0.002042462442639,0.0011448608170215,0.0041365166486904,0.0056150798522633,0.0056906649866557,0.0023898833066716,0.0,0.103199174,0.206398349,0.103199174,0.0
160252,0.0025653910660036,0.0054231055741355,0.0049263351110855,0.0023893680394277,0.005149793968073,0.0032618246115805,0.002042462442639,0.0011448608170215,0.0041365166486904,0.0056150798522633,0.0056906649866557,0.0023898833066716,0.462487153,2.209660843,2.004110997,2.158273381,0.0
160301,0.0007266728479367,0.0026950175816026,0.0001872761992178,0.0032113538308402,0.0044188826934992,0.0011463023651439,0.0021565554548812,0.0006705052140246,7.53560654306171e-05,0.0049953181732227,0.0045128876434185,5.859467604923983e-05,0.366810018,0.720971414,3.883126739,3.275992917,0.025297243
160304,0.0009475862534647,0.0033997052474501,0.0016008984503179,0.0035934122730568,0.0034433602511779,0.0006680037267085,0.000940532282144,0.0005740579756128,0.0001696451323341,0.0038986756851269,0.003456712094681,0.0006542575034514,75.77948486,2.123813827,7.004066878,0.587437867,0.0
160305,0.0007240371028646,0.0031988209670625,0.0018685865369467,0.003184406822871,0.0027448088844543,0.0005898175602583,0.0006453803192777,0.0004340580277792,0.0002384508713878,0.003309490514588,0.0028245858550755,0.0003359780284848,0.137589433,1.472206935,1.183269125,26.22454595,0.16510732
160306,0.0018738110251445,0.0028516909055453,0.002531194514756,0.0038204677062617,0.003656117321541,0.002300529214899,0.0027989604958132,0.0013760632405949,0.0009274938573591,0.0038148962789241,0.0035557534597007,0.0017900445462932,0.130718954,1.089324619,7.79956427,0.217864924,0.0
160307,0.0007742244679212,0.0028749086456542,0.0016065868669931,0.0017097784107885,0.0057542447563482,0.0027344711679753,0.0037674975070288,5.465200482171889e-05,8.634474205727172e-05,0.0061725091559964,0.0059020084711236,0.000852872415557,0.235092969,0.064116264,0.555674289,0.042744176,0.0
160308,0.0007409749267519,0.0037423227427917,0.0018987907001342,0.0030844505391314,0.0046581272624174,0.0023484955253275,0.0031876198748241,0.0005636776213225,0.0004652300343849,0.0049354690784754,0.004710542056991,0.0008407120749318,0.355722955,0.104624398,0.523121992,4.729022808,0.0
160320,0.0009193655997189,0.0020218862670623,0.0007869767648686,0.0033657684064197,0.0048264226537418,0.0015269642114042,0.0023659610476959,0.0006382313159293,0.0004007624500162,0.0053309340676301,0.0048710392112159,0.0008983297945408,0.500682749,1.27446518,3.368229404,34.00091033,0.0
160351,0.0009193655997189,0.0020218862670623,0.0007869767648686,0.0033657684064197,0.0048264226537418,0.0015269642114042,0.0023659610476959,0.0006382313159293,0.0004007624500162,0.0053309340676301,0.0048710392112159,0.0008983297945408,0.148864905,0.0,0.59545962,0.186081131,0.0
160401,0.002184256167428,0.0076001434730218,0.0003585695163795,0.0002477645791295,0.0084612842061451,0.0029292530730062,0.0005708662172008,0.0009070132537644,0.0002084108534285,0.0041476970582342,0.0061563503570085,0.000144046571949,0.0,8.339952343,5.718824464,6.115965052,0.0
160403,0.0013515680602921,0.0075681834708419,0.00174407102949,0.0020233118193176,0.008400191305026,0.0041539298106506,0.0015120474895801,0.0024990727750558,0.0021940673467369,0.0022014148766477,0.0042282671244164,0.0018898824576013,21.20856556,6.160164271,2.874743326,7.89087709,0.0
160404,0.0009865742801822,0.0058375554425599,0.0018734681603718,0.0018183731790976,0.0067722365818217,0.004901125310602,0.0015503380483854,0.000991840621441,0.0019437073721536,0.0049908367135234,0.0069720188493419,0.0012215059044263,3.539426523,11.46953405,11.91756272,12.5,0.0
160406,0.0029117521746062,0.0080850330401535,0.0020957529138388,0.0019097543052744,0.0083523533344365,0.0016780778580822,0.0021113073431777,0.0021705892696917,0.001495071272926,0.0054533021658238,0.0073591222999412,0.0017684278024936,1.34805912,3.362026961,2.923501705,3.91424395,0.016241676
160407,0.0016692393458679,0.0065587678531097,0.0012676180310522,0.0010072887523625,0.0073889999635543,0.0034623825398998,0.0010912017238831,0.000540013888026,0.0009284096766693,0.005167187032068,0.0071920030107567,0.0009567229186288,0.272108844,4.829931973,4.081632653,17.78911565,0.0
160409,0.0045325849599197,0.0077132850083583,0.0039832052895807,0.0037712777994796,0.0068843022336605,0.0021985463433646,0.0025776110407883,0.0020966224599315,0.0033711191443737,0.0071067057377979,0.0071051011900104,0.0028259697480099,0.605741375,0.474058467,3.371082434,2.633658151,0.0
160410,0.0021719149429372,0.0079683277875348,0.0027302426707714,0.0026761065163426,0.0093117559709986,0.0005454468676332,0.0030041198014782,0.0028993440763361,0.0023022034656385,0.0050256475029883,0.0067357361440011,0.0011393488906835,1.160766106,1.625072548,4.120719675,5.803830528,0.0
160414,0.0024454749307793,0.0073685035416479,0.0008652780760716,0.0006180590851618,0.0081951832718066,0.0027640740979146,0.0009278560484714,0.0008767789323409,0.0002997599128725,0.0046852877622779,0.0066872721622478,0.0005413509905942,0.350569676,0.175284838,5.039439089,0.0,0.0
160419,0.0027946103363287,0.0062838438970605,0.001931847421945,0.0021312441673437,0.0084089980593208,0.0050787025335392,0.0018130005453366,0.0015769344910185,0.0023482459740844,0.0032616573904189,0.0051792172770157,0.0015722719150675,0.039032006,0.039032006,0.195160031,0.0,0.0
160422,0.0012090734919442,0.004960326001244,0.0033013069227519,0.0027512457753379,0.0059548325005315,0.004740023079961,0.0027873184149543,0.0011796601533947,0.0016862000767564,0.0057600589322245,0.0074442346291293,0.0010277659652199,0.12012012,0.540540541,3.003003003,0.24024024,0.0
160451,0.0012090734919442,0.004960326001244,0.0033013069227519,0.0027512457753379,0.0059548325005315,0.004740023079961,0.0027873184149543,0.0011796601533947,0.0016862000767564,0.0057600589322245,0.0074442346291293,0.0010277659652199,1.537462105,4.547423127,0.931139021,4.915547856,0.129926375
160501,0.0002979850164942,0.0010514659523141,0.0018967735976399,0.0010000547945946,0.0018300376442581,0.0016396494917935,0.0009852654106766,0.000638186953791,0.0016890176453893,0.0020409103967088,0.0010836859308116,0.0002885955895428,0.0,0.461065574,0.409836066,3.329918033,0.0
160502,0.0005032303851815,0.0016905405274438,0.0021052913221531,0.0014569533333497,0.0014572143480273,0.0011480503546088,0.0016250493186436,4.113040676957528e-05,0.0014466565622672,0.0014410085056366,0.0005067193661529,0.000300058857836,0.107440236,0.322320709,0.080580177,3.814128391,0.0
160504,0.000913989440303,0.0014347540392295,0.0020398863479931,0.0015327398555427,0.0017515929309273,0.0015588147790528,0.0013931209657137,0.0007501279003775,0.0010638442948041,0.0017032610720967,0.0008686193102392,0.0006274577396076,0.172626387,0.1972873,0.09864365,2.885326757,0.0
160506,0.0003452073006721,0.0006401791170474,0.0011258903147947,0.0006328748328263,0.0012251911651115,0.0009585679738262,0.0008661678121274,0.0007418013840642,0.0010139332962257,0.001469588628792,0.0014621766726381,0.0005216275597801,0.309023486,0.247218789,0.86526576,9.332509271,0.0
160509,0.0004927322539553,0.0005720479399892,0.0025332102259157,0.0010928190908902,0.0004158784481364,0.0016856889073533,0.0006919665636896,0.0006453597702708,0.0019014371760384,0.0023124526039751,0.0019571041459491,0.0003743402446437,0.0,1.368760064,0.0,5.475040258,0.0
160511,0.0008196479689358,0.0009947793654161,0.0016042230855593,0.0009892850800651,0.0017038193460887,0.0014351260744383,0.0012098802306058,0.0011543606632249,0.0007162862486577,0.0019487903771089,0.0014230800227378,0.0009053590719832,0.145985401,0.535279805,0.875912409,8.418491484,0.0
160551,0.0008196479689358,0.0009947793654161,0.0016042230855593,0.0009892850800651,0.0017038193460887,0.0014351260744383,0.0012098802306058,0.0011543606632249,0.0007162862486577,0.0019487903771089,0.0014230800227378,0.0009053590719832,0.0,1.440733464,0.261951539,6.024885396,0.0
160552,0.0008196479689358,0.0009947793654161,0.0016042230855593,0.0009892850800651,0.0017038193460887,0.0014351260744383,0.0012098802306058,0.0011543606632249,0.0007162862486577,0.0019487903771089,0.0014230800227378,0.0009053590719832,0.0,0.0,0.281690141,2.042253521,0.0
160601,0.0009630178769991,0.0030499241934492,0.0024188260274168,0.0025161382063026,0.0032035016836639,0.0027570922106816,0.0024432048968938,0.0004820868111204,0.0013451089018302,0.0035225451155406,0.0034813874089143,0.001263547555993,0.681596884,0.973709834,2.190847128,6.718597858,0.0
160604,0.0007151876759135,0.0028304246815972,0.001506647327228,0.0037921792523609,0.004063389253506,0.0011543237499838,0.0015646732633371,0.0010250510107611,0.0004984206103506,0.0044855846942612,0.004060480909746,0.0011794394548104,0.918133129,7.498087223,7.115531752,19.4338179,0.0
160605,0.0004315589773689,0.0008103550836344,0.0016486456030049,0.0007987624922557,0.0017303190909405,0.0016817727610875,0.0019876921890351,0.0007456480030145,0.0006253821730276,0.0019807763191382,0.0019678054411321,0.0006117064589365,3.98874968,6.238813603,4.858092559,8.335464076,0.153413449
160606,0.0004645411896835,0.0023849402904141,0.0023241729112016,0.0023742505141034,0.0023591896003849,0.0003644214113655,0.0008184780496921,0.0007975017819393,0.0012640390302889,0.0026360177447512,0.0022769156205017,0.0011272221106101,3.028217481,4.129387474,1.65175499,22.64280798,0.0
160607,0.0002580207707455,0.0031939224706706,0.0021970455072754,0.0031823799503165,0.0039760676316788,0.0016278732479237,0.0016122091590465,0.0004503758446698,0.0004257033276212,0.0042910736370391,0.0039228693023046,0.0004940834975602,1.16,3.48,2.24,19.52,0.0
160608,0.0005802503877737,0.0014786419722731,0.0021494618224885,0.0014686077395643,0.0022062623039599,0.0022127843711815,0.0025762329865231,0.0004143601142395,0.0001877131689011,0.0024082567069183,0.0023817163627961,0.0011633268754994,0.628072092,1.665756417,2.293828509,10.6226106,0.0
160609,0.0003277283993174,0.0026799264183131,0.0025214047979458,0.0026683906086048,0.0030766781341476,0.001087083266903,0.0009009717053298,0.0003789451673912,0.0008063989257838,0.0033852864138613,0.0030140917360861,0.0010380293366173,0.882872278,1.471453796,4.826368452,26.42731018,0.235432607
160612,0.0002514480238298,0.0027178011141133,0.0027894260395454,0.0027065185505297,0.0035449292522445,0.0020274529601104,0.0018892490335075,0.0002302317745099,0.0001851384854286,0.0037594111050391,0.0037349124029299,0.0001256960739108,0.869167429,3.064958829,2.1957914,15.23330284,0.091491308
160614,0.0013727019039453,0.0015457665036748,0.002093502888305,0.0040011051901825,0.0055414138107767,0.0014584027319855,0.0031131611040587,0.001713084074657,0.0010134835237878,0.0057328532078105,0.0055870631631401,0.0015021549916131,1.538461538,1.188811189,3.286713287,4.72027972,0.0
160616,0.001738937529452,0.002576723341257,0.0033359163209945,0.0038016386436159,0.0048423949243031,0.0025590127172791,0.0036290665968695,0.0014605661933838,0.0015821815787697,0.0049872031700587,0.0049507524791714,0.001823371685177,2.316764954,1.769165965,2.737994945,7.329401853,0.126368997
160618,0.0007558319736839,0.0018837427386206,0.0024324213994773,0.0018750137236677,0.0024725959393526,0.0025861839587738,0.0024565160424275,0.0006964980268432,0.000196692428261,0.0026373704399292,0.002604304668507,0.00107784045216,2.570990023,0.613967767,5.257099002,9.708365311,0.076745971
160620,0.0007558319736839,0.0018837427386206,0.0024324213994773,0.0018750137236677,0.0024725959393526,0.0025861839587738,0.0024565160424275,0.0006964980268432,0.000196692428261,0.0026373704399292,0.002604304668507,0.00107784045216,4.424333836,6.334841629,3.569632981,18.40120664,0.100553042
160622,0.0007484887337929,0.0020509690901798,0.0028276886210821,0.0020396402401029,0.0028958277527259,0.0017696774794068,0.0019262920145373,0.0002558721237338,0.0006170763578314,0.0031187532823611,0.0030965119706629,0.0006018278622792,0.834855205,1.643621184,3.156796243,10.59222541,0.104356901
160651,0.0007484887337929,0.0020509690901798,0.0028276886210821,0.0020396402401029,0.0028958277527259,0.0017696774794068,0.0019262920145373,0.0002558721237338,0.0006170763578314,0.0031187532823611,0.0030965119706629,0.0006018278622792,0.242718447,0.910194175,2.002427184,7.281553398,0.0
160702,0.001570150324704,0.0041978528050094,0.003708312728266,0.0029641351456352,0.004943165820109,0.0031181520985336,0.0010835259185926,0.0004973176858113,0.003275260728281,0.0074202726024048,0.007505172039012,0.0010875035874392,8.198415432,2.893558388,5.959352394,19.63486049,0.0
160704,0.0028582972681189,0.0071203151761105,0.0023776853826791,0.0021170203783585,0.0075654361028388,0.002658918221034,0.0010504455255811,0.0017769525462099,0.0017986774145043,0.0061432449042322,0.0079492730878302,0.0020346828870659,11.62998215,3.420582986,4.669839381,8.447352766,0.0594884
160705,0.0026287869056518,0.0056535410502605,0.0036173571846317,0.0033385005720059,0.0062467387314889,0.0037860187248896,0.000761322255955,0.0011049066613437,0.0031837161216375,0.0068289493531541,0.0068698083776646,0.0015465038453175,3.083247688,7.502569373,4.110996917,6.063720452,0.0
160706,0.0043339140226515,0.0073514738133276,0.0044335807629844,0.003991621930068,0.0056202355602344,0.0021127857671783,0.0019547843268275,0.0007893457970572,0.0038507526377373,0.0059507412047502,0.0059489342941638,0.0032665998872034,4.540654699,2.006335797,5.20063358,4.065469905,0.0
160802,0.0038214312623274,0.0036536384947604,0.004442273206928,0.0014442497521891,0.0087823086856826,0.0036568154037446,0.0044647540489219,0.0011310377825021,0.0004159554390018,0.0044754074109397,0.0056728694202534,0.0014469516436158,0.433622415,0.133422282,1.234156104,1.901267512,0.0
160803,0.0016671307103482,0.0027972944850583,0.0023657933423535,0.0007867499174259,0.0066749293681025,0.0026961566973829,0.0046275845805915,0.0002905804196769,0.000415335406923,0.0064450546784902,0.0068188290632917,0.000783922131746,0.293685756,0.80763583,1.027900147,5.50660793,0.0
160804,0.0016307775710994,0.0024014161462302,0.0020629912376923,0.001004320108706,0.0064988007887309,0.0022935868437278,0.0043619106098149,0.000374224072683,0.0004374681950683,0.0067379512148777,0.0066277747275817,0.0010035477918847,0.429184549,0.0,3.776824034,4.377682403,1.287553648
160901,0.0017241025930351,0.0037941416233128,0.0058020565501979,0.0035575577498992,0.0076995386358009,0.003973076337661,0.0047820836989109,0.0014397380022882,0.0023249461218708,0.0051260882093338,0.0053988105171549,0.0008733750422141,6.108805901,3.480866759,0.461041955,1.63669894,0.0
160904,0.0024484128928189,0.0050116019906521,0.006753418444022,0.0045063903409023,0.0064811609419945,0.0051919114601568,0.0044033260514661,0.0023411234281768,0.0022742021041949,0.0045349452853686,0.0044241600320195,0.0014721482332526,2.507676561,0.562947799,3.83828045,3.07062436,0.0
160905,0.0032730341931404,0.0039071727432152,0.0051621020564988,0.0023323820806267,0.0081833037053017,0.0039669583793267,0.0041640259217755,0.0006262037098712,0.0009831106179089,0.0041666319005871,0.0050543289260184,0.0008363159285697,0.887573964,0.253592561,3.423499577,10.60862215,0.464919696
161001,0.0028320907076661,0.0060559137332071,0.0045913843350655,0.0014561382413247,0.0100164937658531,0.0020106728624776,0.0034608349422607,0.0007972105305899,0.0043118269224683,0.005390162005006,0.0060033343856768,0.0010797751176724,0.0,0.0,0.514403292,0.411522634,0.0
161002,0.0036994993084916,0.0071136479957444,0.0039910233499788,0.0036156159087986,0.0082302330632757,0.0010600525633233,0.0036632023592254,0.0024269873546295,0.0034459953244086,0.006568182442803,0.00720053640368,0.0014207123081472,0.0,0.0,0.0,0.326797386,0.0
161005,0.0023566589265114,0.0064631567071876,0.0044196312501807,0.0018112381684967,0.0092178328688757,0.0024093976604184,0.0038204178774379,0.0013403321691737,0.0037290643013516,0.0046924995782065,0.0058039513733144,0.0016455074774796,0.578947368,0.157894737,0.578947368,1.210526316,0.0
161006,0.0051276022065016,0.0066862291367548,0.0049259844970497,0.0036335432920131,0.0067899689252416,0.0025435978544141,0.0035884865676756,0.0028992751537933,0.0043221989134729,0.0069044017916814,0.0068180694858045,0.0020223346271849,0.224517288,0.718455321,4.220925011,3.14324203,0.0
161102,0.0003502423751599,0.0012101947847861,0.0038393106481658,0.0034421329784213,0.0080513366469922,0.0015021953479796,0.0028454885562157,0.001495622889784,0.0010789494189488,0.0077116525414713,0.0079043089010677,0.0011711807210274,13.02521008,10.87493821,4.844290657,21.18141374,0.098863075
161104,0.0022313810460225,0.0021014602823282,0.0037031907816303,0.0017922884259504,0.0083038237325678,0.0021687012048346,0.0046837112263031,0.0010883370361557,0.0012063270138041,0.0059556472839066,0.006823012972934,0.001797711710701,2.073085032,1.124385102,1.721714687,16.40899508,0.281096275
161105,0.0013057031564346,0.0008291248999039,0.0029086090637399,0.002350187767923,0.0074160403589156,0.0009158125228302,0.0039896887252187,0.0004937669436712,0.0001426900598624,0.0072209185387521,0.0074677230696543,0.0008245133989833,0.294021562,0.784057498,1.992812806,3.887618425,0.0
161151,0.0013057031564346,0.0008291248999039,0.0029086090637399,0.002350187767923,0.0074160403589156,0.0009158125228302,0.0039896887252187,0.0004937669436712,0.0001426900598624,0.0072209185387521,0.0074677230696543,0.0008245133989833,2.435530086,2.220630372,2.757879656,6.303724928,0.035816619
170103,0.000147068600126,0.001373167734362,0.0009280772425839,0.0007912928054586,0.0008083521709641,0.0006525398916031,0.0013885203158926,0.0011627045767109,0.0008301046066412,0.0008325921521151,0.000786472103173,0.0008097818166501,0.208768267,0.083507307,1.127348643,4.509394572,0.0
170105,0.0003791641035089,0.0011030542093849,0.0011911915354497,0.001102556749705,0.001200395445549,0.0012370935206632,0.0016456037056694,0.0008643333336726,0.0007996143558256,0.0013097157636738,0.0012714418343588,0.0010441723978592,0.310121229,0.28192839,0.0,6.005074711,0.0
170106,0.0006746067037136,0.0008649161791343,0.000619706896068,8.354016703302946e-05,0.0001789746667503,0.0003770503947512,0.0009278013981603,0.0006802412325983,0.0004818156388259,0.0004534529376949,0.000414003246785,0.0001444714590059,0.424741173,0.106185293,2.54844704,2.78736395,0.0
170107,0.0006503667274671,0.0008363055325759,0.0011328243151602,0.0006591942275489,0.000724711291938,0.0009422821629409,0.0008616716659424,0.0003340582081069,0.0010577742671982,0.0010292366620186,0.0009898983601326,0.0003774026344162,0.714285714,0.0,3.5,4.678571429,0.0
170151,0.0006503667274671,0.0008363055325759,0.0011328243151602,0.0006591942275489,0.000724711291938,0.0009422821629409,0.0008616716659424,0.0003340582081069,0.0010577742671982,0.0010292366620186,0.0009898983601326,0.0003774026344162,0.04287705,0.0,0.0,1.468538965,0.075034838
170201,0.0003986564444703,0.0019736649241549,0.0004283121517514,0.0009076634873155,0.0009916545205203,0.0006389664499076,0.0004431054553284,0.0004098888682813,0.0005984492735513,0.0010596764164789,0.0010577676150096,0.0003284882888659,0.663716814,0.921828909,2.175516224,19.1740413,0.0
170202,0.0001387509774357,0.0017299482942957,0.0007395640788301,0.0008270644453379,0.0010636826366104,0.0009403352491942,0.0007380445101335,0.0005648275419332,0.0010422010725209,0.0011416163435791,0.0011137517926423,0.0007206525524584,0.0,0.0,0.454250487,16.28812459,0.0
170203,0.000301176468013,0.0032251383881849,0.0008809017056491,0.0003502529367449,0.0014203865245059,0.0006167681532944,0.000877698327771,0.000138860498968,0.0006648404123033,0.0022701380414909,0.0022582529583387,0.0003554893765257,0.0,0.0,0.323624595,13.12477526,0.0
170206,0.0008006047190964,0.0027892678622568,0.0007953926866849,0.0013643201290261,0.0019565291349056,0.0008689023658865,0.0007749726461608,0.0001016716717662,0.000984605650337,0.002141825539811,0.0021217183925354,0.0006646339343461,0.0,0.0,0.0,16.70555296,0.0
170208,0.0004366512124346,0.0036661692570559,0.0013938475414605,0.0011957665297064,0.0022678382657527,0.0012554051268236,0.0013789299783298,0.0007592343491454,0.0013591959396462,0.0028806219483806,0.0028750589933835,0.0011713745493417,0.0,5.087440382,1.510333863,18.12400636,0.0
170301,0.0001846570554732,0.003280996737213,0.0014102322338389,0.0017782021314795,0.0025490420274774,0.0014451341100432,0.0013899417362662,0.0007175051050138,0.0015428311376898,0.0027321547154826,0.0027091678445892,0.0012768238046391,0.100603622,0.0,0.0,0.167672703,0.0
170304,0.0005141686291654,0.0013829511350945,0.0014067281129411,0.0002500560614342,0.0010796145273186,0.0004854361221477,0.0014032100654618,0.0002361196139905,0.0013228024587216,0.0013034908951447,0.001264775575783,0.0002528667715478,0.0,0.0,0.294310007,0.0,0.0
170305,0.0004831471967597,0.0028994865275809,0.0013415882841953,0.001419413707331,0.0023896030107823,0.0012514289141317,0.0013215983321967,0.0006694322038551,0.0014264245730081,0.0024678904217532,0.0024403078860534,0.0012257606685442,0.337647721,0.0,0.281373101,0.562746201,0.281373101
170306,0.0004459208195672,0.0038547265090102,0.0019355641859934,0.0020919693777529,0.0027523288610667,0.0019206295336123,0.0019158875219399,0.0012729395965522,0.0014582277193783,0.0025432549435229,0.0032840576551495,0.0015697200504124,0.0,0.0,0.3003003,0.15015015,0.0
170401,0.0001884592389539,0.000687106756137,0.0026048823161693,0.0010996790707653,0.0001488580386635,0.0004734802743911,0.0005506531170524,0.0004368595221703,0.0016737899015967,0.0025963062873363,0.0025576220552175,0.0006366908995986,0.0,0.0,2.235099338,0.124172185,0.0
170402,0.000252392704606,0.000260560781996,0.001185969207812,0.0005352880484144,0.0010725042907501,0.0009186324396203,0.0001874239504319,0.0003148189927921,0.0013922376006336,0.0013594980125241,0.0013297776513535,0.0002423614596304,0.0,0.196560197,3.587223587,0.442260442,0.0
170404,2.5517898372199948e-05,0.0003759119199314,0.0027368391305904,0.0011500063856671,0.0004491492197076,0.0011263231901003,0.000139970113507,0.0003200950019446,0.0023350403659129,0.0026432190524067,0.0020217955212236,0.000265239309697,0.123304562,0.0,2.096177559,0.0,0.024660912
170406,0.0002651926396586,0.0004675118964021,0.001159829307953,0.0004720803619056,0.000880324485468,0.0009244478031869,0.0004597551264368,0.0001813229663794,0.0012382979287675,0.0012053026695534,0.0011687655836385,0.0003932378665382,0.0,0.0,0.0,0.0,0.0
170501,0.0001278460188508,0.0014075070726329,0.0023897178591058,0.0009334917061277,0.0005790925894203,0.0002579658383649,0.0012642021491745,0.0005985179101817,0.0011862860038628,0.0022832700716462,0.0022434450647429,8.885152885227899e-05,0.232198142,0.490196078,0.103199174,0.799793602,0.0
170503,0.0003044756934634,0.0010500895503865,0.0016895434172467,0.0005543537764287,0.0008852304367522,0.0007203898270499,0.0010274703091162,0.0003859496486319,0.0016796716644719,0.0016492909038283,0.0016104270942807,0.0007608621892872,0.0,0.0,0.0,0.0,0.0
170602,0.0008604169791928,0.0031502214631732,0.0008968881159991,0.0014414369984262,0.0018421645624051,0.000799245411701,0.0010492648130752,0.0006774253231997,0.0024289879007951,0.0022745858127196,0.0022107795321084,0.0008400812176707,0.0,0.0,2.323780015,0.671314227,0.0
170603,0.0005318448009632,0.002452252807391,0.0010653354065705,0.0006267237299676,0.0002263599707827,0.0008777487239579,0.0008206365518475,0.0013749901923145,0.0010930093654154,0.0015781258673193,0.0015408926398534,0.0006895033720865,0.0,0.0,2.380952381,0.0,0.0
170604,0.0006324446548189,0.0018702049654715,0.0010568418761053,0.0005988591310258,0.0010878985917398,0.0012127236862022,0.0008444558272864,0.0015135170425733,0.0015023677364222,0.0016053868844087,0.0015592292334335,0.0007322020960638,0.413329889,1.756652028,2.996641695,11.39240506,0.0
170605,0.000349914010126,0.0033631511863705,0.0010546271602949,0.0016504794472338,0.0023133393865967,0.0012644337945838,0.0012350808175148,0.0008931779748952,0.0026623420789496,0.0030261229707508,0.0029619036227014,0.0009469651983294,0.077790743,0.0,1.011279658,7.390120576,0.0
170607,0.0006925178128072,0.0021381113131766,0.0008803161914358,0.0002582218636644,0.000594074906706,0.0008816593056386,0.0006002331217197,0.001570016961636,0.0015286851995683,0.001533219808968,0.0014887389654463,0.0006973814721741,0.0,2.596348884,2.920892495,14.68559838,0.0
170608,0.0010339266452066,0.002704945309511,0.0009254269675188,0.0011194643869123,0.0018655351592852,0.0012633637165376,0.0009570213218904,0.0017521866536587,0.0018887142535628,0.0026197407470586,0.0025736243547628,0.0004809317627782,0.348815862,1.28511107,3.065907839,6.425555352,0.0
180103,0.0002848158528871,0.0006064126487607,0.0005548200917697,0.0004734270050839,0.0004889691465595,0.0002953094716684,0.002153987433828,0.0002877486464478,0.0006504434951801,0.0004427608438184,0.0005141380019393,0.0003343752912079,0.0,0.0,0.0,0.079082641,0.0
180104,0.0004185747635074,0.0002957758531817,0.0007927415140231,0.001103846737893,0.0010999802027569,0.0007215160726825,0.0015816270610692,0.0006097118381422,0.0003480341495209,0.0010803574695528,0.0005779163270819,0.0004216202845296,0.0,0.0,0.0,0.0,0.0
180105,0.0004108650025186,0.0013162152646821,0.000784007545857,0.0005606549258729,0.0005500773317287,0.0002975248271338,0.0030935420263039,0.0002815268020511,0.0007694466183033,0.0005869880544572,0.0003896863928958,0.0003920742218351,0.067762155,0.0,0.067762155,3.879383364,0.0
180106,0.0004620808818832,0.001475349340814,0.0012033628890619,0.0008462804484197,0.0008665630019477,0.0007253712241557,0.0027930788934392,0.0006793982382462,0.0003535501437904,0.0008460017435791,0.0008297626509104,0.0007815804238015,0.0,0.0,0.0,0.873757156,0.0
180108,4.404685589320708e-05,0.0021981354674214,0.0009903568835137,0.0009491875874745,0.0019106386925854,0.001283401802739,0.0024198064834564,0.0001947621546841,0.002054885985707,0.001950768428949,0.0010169863154566,0.0003671806259929,0.0,0.497842682,0.08297378,0.879522071,0.0
180201,0.0004581460985297,0.0018517742167029,0.0018188559891394,0.0018705985116126,0.0014596347231606,0.0011166206514347,0.0021093347787293,0.0002118445357439,0.0012906505377341,0.0019362070004531,0.0002279573111795,0.0002040094764547,0.0,1.010739103,0.31585597,2.716361339,0.0
180202,0.0003986752462285,0.0012023199619472,0.0016804626853652,0.0016978043862064,0.0012141370543103,0.0007900382448369,0.0014393492849276,0.0001121433057256,0.0018154298386841,0.0018088014541357,0.0005398710863191,0.0005072450883446,0.0,0.0,0.0,14.42125237,0.0
180204,0.0004886936178451,0.0002824532579077,0.0018857426384599,0.0019249975560896,0.0015986294855207,0.0010948580918514,0.0003681662765309,0.0005027000876092,0.002804691626217,0.0020081226145647,0.0016036291872533,0.0002860733316414,0.113207547,6.452830189,0.075471698,5.905660377,0.0
180251,0.0004886936178451,0.0002824532579077,0.0018857426384599,0.0019249975560896,0.0015986294855207,0.0010948580918514,0.0003681662765309,0.0005027000876092,0.002804691626217,0.0020081226145647,0.0016036291872533,0.0002860733316414,13.3282559,0.99009901,0.304645849,0.228484387,0.0
180252,0.0004886936178451,0.0002824532579077,0.0018857426384599,0.0019249975560896,0.0015986294855207,0.0010948580918514,0.0003681662765309,0.0005027000876092,0.002804691626217,0.0020081226145647,0.0016036291872533,0.0002860733316414,0.396039604,0.704070407,0.286028603,3.762376238,0.0
180302,0.0004297436579586,0.0022983789288865,0.0020195792653004,0.0016509573869796,0.0016691216230207,0.0005191097221227,0.0029015127074087,0.0002368522838683,0.0008162074145589,0.0016555298831951,0.000612188564322,0.0006104296663873,0.280683848,0.0,0.0,1.071701965,0.0
