tumbol_ID,tumbol_name,amphur_name,province_name,LAT,LONG,d_from_BKK,distance_KBV,distance_HDY,distance_NST,distance_BFV,distance_KKC,distance_SNO,distance_LOE,distance_UTP,distance_HHQ,distance_NNT,distance_HKT,distance_URT,distance_UBP,distance_USM,distance_UNN,distance_CJM,distance_PRH,distance_THS,distance_NAW,distance_ROI,distance_CNX,distance_CEI,distance_MAQ,distance_LPT,distance_UTH,distance_PSH,distance_TST,distance_HGN,distance_KOP,poverty_rate_accessibility,poverty_rate_education,poverty_rate_health,poverty_rate_income,poverty_rate_living
150606,ยี่ล้น,วิเศษชัยชาญ,อ่างทอง,14.579,100.301,94,734.64,850.24,672.62,325.05,338.51,501.3,353.31,224.46,219.31,469.32,751.15,618.25,496.56,559.75,546.24,470.32,395.29,300.1,909.48,409.75,487.44,599.09,301.86,419.34,409.99,245.08,789.7,580.44,559.12,0,0.291864283,0,5.034658884,0.145932142
150607,บางจัก,วิเศษชัยชาญ,อ่างทอง,14.502,100.33,84.96,726.88,841.65,664.27,324.09,341.52,503.88,359.77,215.35,211.47,477.52,743.89,610.53,494.93,551.35,539.28,462.9,403.97,309.08,900.51,410.66,496.54,607.86,310.53,428.36,414.61,253.69,781.48,589.52,561.47,0,0.611353712,5.152838428,14.3231441,0
150609,คลองขนาก,วิเศษชัยชาญ,อ่างทอง,14.53,100.337,87.84,730.09,844.76,667.43,322.58,338.94,501.41,356.62,218.03,214.67,474.34,747.09,613.74,493.64,554.5,542.46,466.1,400.9,306.15,903.44,408.6,493.78,604.81,308.54,425.47,411.71,250.6,784.66,587.01,559.05,0,0,0.12987013,3.896103896,0.043290043
150610,ไผ่วง,วิเศษชัยชาญ,อ่างทอง,14.505,100.251,87.53,725.52,842.1,664.12,332.24,347.86,510.5,363.05,218.7,210.31,478.09,741.71,609.09,503.24,551.31,536.68,460.99,403.36,307.36,902.36,418.15,493.82,606.93,305.12,426.38,419.75,253.32,781,585.7,568.23,0,0.52996331,0.611496127,6.237260497,0.407664085
150613,หัวตะพาน,วิเศษชัยชาญ,อ่างทอง,14.583,100.387,92.75,736.97,850.63,673.67,315.94,331.04,493.57,349.04,221.91,221.53,467.98,754.33,620.66,487.35,560.7,549.87,473.25,395.29,301.38,908.34,401.19,489.78,599.39,307.34,420.86,403.75,244.9,791.08,583.99,551.26,0,0.24600246,1.51701517,0.8200082,0.04100041
150614,หลักแก้ว,วิเศษชัยชาญ,อ่างทอง,14.517,100.289,87.64,727.63,843.37,665.67,327.94,343.85,506.42,360.1,218.45,212.3,476.31,744.18,611.23,498.98,552.81,539.32,463.33,402.14,306.68,902.93,413.88,493.68,605.87,306.51,425.84,416.11,251.97,782.71,586.16,564.11,0,0,0,0.391330524,0
150702,ราษฎร์พัฒนา,สามโก้,อ่างทอง,14.605,100.293,97.01,737.31,853.14,675.46,325.24,337.39,500.3,351.07,227.48,222.01,466.54,753.66,620.9,496.95,562.6,548.67,472.89,392.37,297.11,912.48,409.31,484.43,596.14,299.06,416.34,408.34,242.19,792.49,577.45,558.2,0,0,0.102040816,4.489795918,0.153061224
150703,อบทม,สามโก้,อ่างทอง,14.581,100.246,95.75,733.71,850.56,672.53,330.77,343.02,505.97,355.68,226.76,218.58,469.76,749.65,617.27,502.36,559.73,544.47,469.03,394.9,298.93,910.76,415.02,485.55,598.46,298.05,417.98,413.66,244.88,789.37,577.77,563.88,0,0.061862048,1.639344262,3.557067739,0.40210331
150705,มงคลธรรมนิมิต,สามโก้,อ่างทอง,14.64,100.26,101.66,740.44,857.09,679.16,327.89,337.82,500.95,349.14,232.35,225.29,463.07,756.37,624,499.88,566.34,551.16,475.76,388.38,292.68,916.94,410.94,479.68,592.01,293.81,411.82,407.71,238.3,796.04,572.43,558.97,0,0.199521149,0.758180367,3.511572227,0.518754988
160101,ทะเลชุบศร,เมืองลพบุรี,ลพบุรี,14.804,100.634,117.36,766.86,875.59,700.55,284.95,294.92,457.62,316.09,239.57,252.07,441.85,786.01,650.83,457.59,587.43,582.5,504.61,373.38,284.31,928.68,366.78,475.64,577.94,307.52,403.99,367.95,223.31,818.73,574.4,515.43,0.070163129,2.964392212,4.911419049,4.350114015,2.385546395
160103,กกโก,เมืองลพบุรี,ลพบุรี,14.767,100.684,114.08,764.17,871.65,697.07,280.4,293.41,455.73,318.01,234.66,249.8,445.82,783.9,648.24,452.77,583.94,580.78,502.45,378.21,289.89,923.9,363.58,481.46,582.77,314.25,409.52,367.9,228.32,815.42,580.62,513.36,0,2.277294039,2.232641215,6.519312347,2.3889261
160105,เขาพระงาม,เมืองลพบุรี,ลพบุรี,14.901,100.67,128.56,778.26,886.49,711.7,279.47,285.19,448.2,304.63,249.62,263.52,430.95,797.47,662.24,452.59,598.57,593.94,516.07,363.25,275.3,938.87,358.98,467.11,567.81,303.06,394.89,357.12,213.41,829.95,566.92,506.19,0,0.223636676,0,0.361259247,0
160107,โคกกะเทียม,เมืองลพบุรี,ลพบุรี,14.89,100.58,126.34,774.82,884.99,709.46,289.22,293.61,456.83,309.45,250.01,259.64,432.53,793.21,658.66,462.34,596.36,589.2,511.93,363.16,273.44,938.94,368.39,464.61,567.69,296.74,393.15,364.21,212.94,827.43,563.22,514.94,0,4.095029697,1.469209128,3.719912473,4.939043451
160108,โคกลำพาน,เมืองลพบุรี,ลพบุรี,14.74,100.64,110.39,760.11,868.49,693.55,285.62,298.96,461.32,322.49,232.45,245.47,448.94,779.5,644.11,457.85,580.42,576.18,498.07,380.52,291.28,921.54,369.13,482.49,585.08,312.93,410.98,373.16,230.43,811.77,580.94,518.96,0,1.866666667,0.114285714,10.0952381,0
160109,โคกตูม,เมืองลพบุรี,ลพบุรี,14.866,100.817,127.97,778.43,883.29,709.79,264.41,275.39,437.69,302.86,243.94,264.98,434.73,799.11,662.7,437.27,596.67,596.58,517.63,369.72,284.49,933.13,346.01,476.96,574.14,317.54,403.74,350.5,220.79,828.48,578.3,495.33,0.080962295,1.145038168,9.056210965,0.601434189,8.871154291
160111,ดอนโพธิ์,เมืองลพบุรี,ลพบุรี,14.691,100.627,104.8,754.48,863,687.98,288.1,303.56,465.71,328.07,227.33,239.86,454.43,773.89,638.49,459.99,574.86,570.61,492.46,385.74,296.08,916.33,372.72,487.06,590.29,315.79,415.79,378.33,235.58,806.18,585.05,523.24,0,1.305182342,0.575815739,5.182341651,0
160118,บ้านข่อย,เมืองลพบุรี,ลพบุรี,14.683,100.529,103.08,751.16,861.87,686.02,298.59,312.18,474.68,332.79,228.6,235.99,455.8,769.64,635,470.55,572.94,565.78,488.33,385.43,294.05,916.93,382.63,484.2,589.87,309.12,413.76,385.51,235.04,803.91,580.89,532.37,0,1.24666073,0,0,0
160119,ท้ายตลาด,เมืองลพบุรี,ลพบุรี,14.725,100.563,107.91,756.54,866.61,691.02,294.06,306.39,468.96,327.08,232.37,241.48,450.94,775.23,640.42,466.28,577.92,571.48,493.89,381.17,290.51,921.03,377.35,481.08,585.67,308.27,410.24,379.58,230.85,809.01,578.47,526.7,0,0.13799448,0,0.413983441,0
160120,ป่าตาล,เมืองลพบุรี,ลพบุรี,14.778,100.64,114.57,764.21,872.72,697.75,284.82,296.25,458.8,318.54,236.62,249.5,444.72,783.49,648.19,457.31,584.62,580.07,502.08,376.33,287.26,925.73,367.37,478.56,580.89,309.98,406.94,369.82,226.27,815.96,577.24,516.54,0,0,0,0,0
160122,โพธิ์เก้าต้น,เมืองลพบุรี,ลพบุรี,14.775,100.599,113.75,762.84,872.26,696.95,289.22,299.87,462.56,320.48,237.07,247.9,445.21,781.74,646.76,461.72,583.83,578.09,500.37,376.1,286.27,925.99,371.53,477.26,580.64,307.06,405.98,372.82,225.89,815.03,575.41,520.36,0,0.109200109,0,0.668850669,0
160124,สี่คลอง,เมืองลพบุรี,ลพบุรี,14.681,100.563,103.03,751.78,861.72,686.16,295.06,309.52,471.88,331.62,227.59,236.78,455.83,770.6,635.68,466.97,573.05,566.95,489.24,386.03,295.22,916.18,379.42,485.67,590.53,311.79,414.95,383.42,235.7,804.15,582.79,529.5,0,0,0.292825769,0.732064422,0.292825769
160125,ถนนใหญ่,เมืองลพบุรี,ลพบุรี,14.831,100.629,120.28,769.65,878.57,703.48,284.98,293.46,456.3,313.5,242.62,254.79,438.87,788.68,653.6,457.78,590.36,585.07,507.3,370.34,281.28,931.72,366.07,472.65,574.89,305.06,400.96,365.94,220.26,821.63,571.52,514.19,0.270382696,2.05906822,2.641430948,4.388519135,2.163061564
160151,เทศบาลเมือง ลพบุรี,เมืองลพบุรี,ลพบุรี,14.831,100.629,120.28,769.65,878.57,703.48,284.98,293.46,456.3,313.5,242.62,254.79,438.87,788.68,653.6,457.78,590.36,585.07,507.3,370.34,281.28,931.72,366.07,472.65,574.89,305.06,400.96,365.94,220.26,821.63,571.52,514.19,0,0.341530055,1.451502732,3.261612022,0.204918033
160153,เทศบาลตำบล ท่าศาลา,เมืองลพบุรี,ลพบุรี,14.831,100.629,120.28,769.65,878.57,703.48,284.98,293.46,456.3,313.5,242.62,254.79,438.87,788.68,653.6,457.78,590.36,585.07,507.3,370.34,281.28,931.72,366.07,472.65,574.89,305.06,400.96,365.94,220.26,821.63,571.52,514.19,0.028926815,0.578536303,0.47729245,11.55626266,0.072317038
160201,พัฒนานิคม,พัฒนานิคม,ลพบุรี,14.896,100.966,136.23,785.96,887.62,715.44,248.08,261.16,422.91,294.93,246.47,274.13,431.86,807.9,670.52,421,602.39,606.28,526.49,369.79,287.81,934.83,330.05,480.73,573.8,327.84,406.42,338.44,222.32,834.48,583.9,480.34,0,4.688479378,3.785884418,4.550582926,7.784881534
160202,ช่องสาริกา,พัฒนานิคม,ลพบุรี,14.802,100.909,124.27,774.22,876.77,704.16,255.91,272.74,434.17,306.67,236.21,262.1,442.06,795.94,658.72,428.28,591.09,594.21,514.51,378.65,294.85,925.01,340.05,487.54,582.9,329.69,413.88,350.52,230.36,823.11,589.52,491.44,0.053504548,1.029962547,0.066880685,3.7988229,0.227394329
160204,ดีลัง,พัฒนานิคม,ลพบุรี,14.94,100.852,136.91,787.36,891.71,718.46,259.52,267.22,429.78,293.86,251.86,274.01,426.56,808.13,671.65,432.72,605.35,605.63,526.65,362.38,278.33,940.91,339.27,471.04,566.69,315.2,397.36,341.66,213.9,837.2,573.24,487.56,0,2.569659443,0.263157895,0.773993808,0
160206,ชอนน้อย,พัฒนานิคม,ลพบุรี,14.795,100.985,126.69,775.76,876.56,704.68,248.05,267.35,428.27,305.21,235.21,264.74,443.18,798.2,660.44,420.28,591.66,597.03,516.85,381.19,298.86,923.46,333.06,491.73,585.22,336.46,417.6,346.58,233.6,823.8,594.49,485.34,0,0.653950954,0,0,0
160208,ห้วยขุนราม,พัฒนานิคม,ลพบุรี,14.951,101.205,152.92,799.32,895.91,725.93,221.78,238.34,398.98,282.94,253.47,290.81,427.73,823.2,684.43,394.85,613.12,623.11,542.14,370.65,294.27,938.92,304.2,487.18,573.47,344.89,411.34,319.22,226.51,845.44,593.08,456.02,0,3.364557446,0.726438539,1.204358631,0.994073791
160251,เทศบาลตำบล พัฒนานิคม,พัฒนานิคม,ลพบุรี,14.951,101.205,152.92,799.32,895.91,725.93,221.78,238.34,398.98,282.94,253.47,290.81,427.73,823.2,684.43,394.85,613.12,623.11,542.14,370.65,294.27,938.92,304.2,487.18,573.47,344.89,411.34,319.22,226.51,845.44,593.08,456.02,0,0.206398349,0.103199174,0.103199174,0
160252,เทศบาลตำบล แก่งเสือเต้น,พัฒนานิคม,ลพบุรี,14.951,101.205,152.92,799.32,895.91,725.93,221.78,238.34,398.98,282.94,253.47,290.81,427.73,823.2,684.43,394.85,613.12,623.11,542.14,370.65,294.27,938.92,304.2,487.18,573.47,344.89,411.34,319.22,226.51,845.44,593.08,456.02,0,2.004110997,2.209660843,2.158273381,0.462487153
160301,โคกสำโรง,โคกสำโรง,ลพบุรี,15.071,100.713,147.94,797.72,905.55,731,272.94,270.21,433.72,285.37,267.75,282.94,411.96,816.84,681.7,446.57,617.87,613.19,535.46,345.31,259.18,957.06,347.82,451.59,549.82,294.45,378.5,339.62,195.94,849.31,553.01,492.06,0.025297243,3.883126739,0.720971414,3.275992917,0.366810018
160304,หลุมข้าว,โคกสำโรง,ลพบุรี,15.024,100.642,141.76,790.85,900.06,724.96,280.95,279.46,442.97,293.13,263.59,275.78,417.37,809.45,674.73,454.49,611.85,605.5,528.14,349.28,261.4,952.82,356.78,453.34,553.84,291.84,380.96,348.55,199.41,843.08,553.59,501.3,0,7.004066878,2.123813827,0.587437867,75.77948486
160305,ห้วยโป่ง,โคกสำโรง,ลพบุรี,14.981,100.677,137.48,787.08,895.41,720.62,277.66,279.21,442.51,296.1,258.32,272.24,422.04,806.12,671.04,451.08,607.49,602.46,524.75,354.56,267.17,947.6,354.96,459.21,559.12,297.8,386.68,349.77,204.85,838.86,559.61,500.69,0.16510732,1.183269125,1.472206935,26.22454595,0.137589433
160306,คลองเกตุ,โคกสำโรง,ลพบุรี,14.967,100.802,138.45,788.87,894.42,720.71,264.48,269.5,432.38,292.77,255.27,274.96,423.49,809.11,673.05,437.82,607.58,606.22,527.63,358.39,273.48,944.47,343.07,466.07,562.8,309.14,392.65,342.54,209.53,839.31,567.87,490.32,0,7.79956427,1.089324619,0.217864924,0.130718954
160307,สะแกราบ,โคกสำโรง,ลพบุรี,15.12,100.797,154.92,805.2,911.39,737.51,263.61,259.71,423.2,277,272.26,290.87,406.47,824.95,689.3,437.3,624.38,621.66,543.51,341.59,257.62,961.44,337.5,450.42,545.95,298.31,376.56,329.64,193.03,856.03,553.15,481.53,0,0.555674289,0.064116264,0.042744176,0.235092969
160308,เพนียด,โคกสำโรง,ลพบุรี,15.036,100.812,146.16,796.57,902.14,728.45,262.64,263.94,427.1,285.19,262.82,282.55,415.83,816.69,680.73,436.19,615.33,613.69,535.22,351.07,266.83,951.98,339.23,459.55,555.43,305.23,385.85,335.86,202.45,847.05,561.91,485.2,0,0.523121992,0.104624398,4.729022808,0.355722955
160320,วังจั่น,โคกสำโรง,ลพบุรี,15.102,100.673,150.76,800.05,908.84,733.94,277.01,271.78,435.44,283.85,271.71,285.03,408.6,818.73,683.96,450.69,620.82,614.79,537.42,341.21,254.41,961,350.72,446.7,545.75,288.95,373.82,339.83,191.61,852.13,547.84,493.9,0,3.368229404,1.27446518,34.00091033,0.500682749
160351,เทศบาลตำบล โคกสำโรง,โคกสำโรง,ลพบุรี,15.102,100.673,150.76,800.05,908.84,733.94,277.01,271.78,435.44,283.85,271.71,285.03,408.6,818.73,683.96,450.69,620.82,614.79,537.42,341.21,254.41,961,350.72,446.7,545.75,288.95,373.82,339.83,191.61,852.13,547.84,493.9,0,0.59545962,0,0.186081131,0.148864905
160401,ลำนารายณ์,ชัยบาดาล,ลพบุรี,15.214,101.146,176.29,825.35,924.42,753.52,225.85,223.5,386.37,255.78,282.2,314.29,397.99,847.88,710.09,399.54,640.58,646.51,566.51,340.86,265.94,968.52,298.71,458.62,543.57,323.67,382.33,298.41,197.55,872.82,565.59,444.37,0,5.718824464,8.339952343,6.115965052,0
160403,ศิลาทิพย์,ชัยบาดาล,ลพบุรี,15.314,101.087,184.3,834.21,934.95,763.4,232.32,221.85,385.35,246.67,293.04,321.98,386.34,855.94,718.75,405.81,650.39,653.9,574.49,328.35,253.16,980.06,301.12,445.82,531.25,312.57,369.55,293.31,184.76,882.54,552.87,443.71,0,2.874743326,6.160164271,7.89087709,21.20856556
160404,ห้วยหิน,ชัยบาดาล,ลพบุรี,15.154,101.044,166.01,815.84,916.85,745.09,236.96,236.22,399.16,265.04,275.15,303.78,403.71,837.68,700.4,410.66,632.07,635.81,556.24,344.1,266.1,962.68,311.29,459.07,547.51,317.94,383.52,310.26,198.74,864.21,564.67,457.18,0,11.91756272,11.46953405,12.5,3.539426523
160406,บัวชุม,ชัยบาดาล,ลพบุรี,15.176,101.238,176.64,824.23,921.16,751.17,216.07,218.64,380.84,257.72,278.7,314.7,403.28,847.66,709.22,389.77,638.34,647.03,566.46,347.98,274.83,963.68,290.97,467.26,550.13,334.31,390.63,296.26,206.01,870.65,574.84,438.54,0.016241676,2.923501705,3.362026961,3.91424395,1.34805912
160407,ท่าดินดำ,ชัยบาดาล,ลพบุรี,15.15,101.134,169.26,818.16,917.21,746.29,227.33,229,391.55,263,275.02,307.28,404.95,840.79,702.93,401.02,633.35,639.53,559.44,347.26,271.34,961.51,302.42,464.15,550.16,326.31,388.11,304.95,203.29,865.59,570.6,449.39,0,4.081632653,4.829931973,17.78911565,0.272108844
160409,ซับตะเคียน,ชัยบาดาล,ลพบุรี,15.112,101.327,174.98,820.41,915.1,746.07,206.87,216.44,377.57,262.98,272.67,312.78,411.59,844.8,705.7,380.51,633.39,645.03,563.85,357.89,286.05,956.06,284.85,478.29,559.51,346.16,401.43,297.11,216.97,865.73,586.26,434.85,0,3.371082434,0.474058467,2.633658151,0.605741375
160410,นาโสม,ชัยบาดาล,ลพบุรี,15.245,101.282,185.61,832.97,929.28,759.6,211.25,210.05,372.5,249.27,286.8,323.67,396.28,856.55,718.02,384.9,646.81,656,575.38,342.34,271.13,971.07,283.83,463.17,543.97,334.54,386.15,287.25,201.84,879.14,571.55,430.32,0,4.120719675,1.625072548,5.803830528,1.160766106
160414,ท่ามะนาว,ชัยบาดาล,ลพบุรี,15.187,101.162,174.24,822.97,921.58,750.87,224.18,224.06,386.71,258.29,279.3,312.28,401.15,845.72,707.77,397.89,637.95,644.54,564.4,344.24,269.4,965.41,298.15,462.07,546.9,326.69,385.79,299.86,201.01,870.21,569.02,444.6,0,5.039439089,0.175284838,0,0.350569676
160419,บ้านใหม่สามัคคี,ชัยบาดาล,ลพบุรี,15.258,101.022,176.11,826.31,928.2,756.13,239.15,231.14,394.6,254.62,286.69,313.58,392.02,847.64,710.75,412.78,643.08,645.35,566.17,332.33,254.89,974.4,309.68,447.8,535.71,309.76,372.06,302.51,187.24,875.16,553.85,452.92,0,0.195160031,0.039032006,0,0.039032006
160422,เขาแหลม,ชัยบาดาล,ลพบุรี,15.126,100.964,160.22,810.49,913.11,740.67,245.68,244.9,407.98,270.48,272.04,297.64,406.31,831.71,694.9,419.36,627.6,629.42,550.24,344.9,264.77,960.31,320.42,457.8,548.71,312.53,382.81,317.92,198.27,859.61,562.4,466.07,0,3.003003003,0.540540541,0.24024024,0.12012012
160451,เทศบาลตำบล ลำนารายณ์,ชัยบาดาล,ลพบุรี,15.126,100.964,160.22,810.49,913.11,740.67,245.68,244.9,407.98,270.48,272.04,297.64,406.31,831.71,694.9,419.36,627.6,629.42,550.24,344.9,264.77,960.31,320.42,457.8,548.71,312.53,382.81,317.92,198.27,859.61,562.4,466.07,0.129926375,0.931139021,4.547423127,4.915547856,1.537462105
160501,ท่าวุ้ง,ท่าวุ้ง,ลพบุรี,14.82,100.496,118.27,765.22,877.05,700.87,299.29,305.51,468.68,320.2,244.25,249.85,440.81,783,648.98,472.13,587.82,578.67,501.84,369.92,278.42,932.52,379.7,468.67,574.34,295.68,398.13,375.99,219.51,818.59,565.76,526.76,0,0.409836066,0.461065574,3.329918033,0
160502,บางคู้,ท่าวุ้ง,ลพบุรี,14.804,100.529,116.53,764.26,875.32,699.42,296.08,303.77,466.8,320.4,241.73,248.99,442.36,782.41,648.07,468.8,586.34,578.29,501.17,372.05,281.07,930.24,377.13,471.57,576.51,299.45,400.79,375.07,221.67,817.26,569,524.79,0,0.080580177,0.322320709,3.814128391,0.107440236
160504,บางลี่,ท่าวุ้ง,ลพบุรี,14.849,100.526,121.52,769.07,880.32,704.37,295.61,300.99,464.19,315.94,246.69,253.76,437.39,787.06,652.86,468.57,591.3,582.84,505.86,367.04,276.16,935.24,375.49,466.78,571.5,295.69,395.89,371.44,216.67,822.18,564.44,522.3,0,0.09864365,0.1972873,2.885326757,0.172626387
160506,โคกสลุด,ท่าวุ้ง,ลพบุรี,14.881,100.482,125.07,771.51,883.81,707.5,299.79,302.69,466.09,314.64,251.19,256.1,434.14,789,655.24,472.92,594.46,584.48,507.92,363.03,271.48,939.46,378.53,461.79,567.43,289.83,391.19,371.83,212.61,825.15,559.06,524.33,0,0.86526576,0.247218789,9.332509271,0.309023486
160509,ลาดสาลี่,ท่าวุ้ง,ลพบุรี,14.723,100.487,107.5,754.48,866.25,690.05,302.12,312.88,475.7,330.46,233.98,239.15,451.63,772.44,638.26,474.41,576.99,568.26,491.24,380.57,288.61,922.01,384.88,478.49,584.95,302.78,408.3,384.89,230.14,807.77,574.87,533.56,0,0,1.368760064,5.475040258,0
160511,มุจลินท์,ท่าวุ้ง,ลพบุรี,14.876,100.509,124.5,771.6,883.29,707.2,296.99,300.67,464,313.94,250.01,256.23,434.5,789.35,655.36,470.08,594.14,584.99,508.21,363.86,272.78,938.48,376.04,463.32,568.31,292.29,392.51,370.35,213.47,824.94,560.93,522.19,0,0.875912409,0.535279805,8.418491484,0.145985401
160551,เทศบาลตำบล ท่าโขลง,ท่าวุ้ง,ลพบุรี,14.876,100.509,124.5,771.6,883.29,707.2,296.99,300.67,464,313.94,250.01,256.23,434.5,789.35,655.36,470.08,594.14,584.99,508.21,363.86,272.78,938.48,376.04,463.32,568.31,292.29,392.51,370.35,213.47,824.94,560.93,522.19,0,0.261951539,1.440733464,6.024885396,0
160552,เทศบาลตำบล ท่าวุ้ง,ท่าวุ้ง,ลพบุรี,14.876,100.509,124.5,771.6,883.29,707.2,296.99,300.67,464,313.94,250.01,256.23,434.5,789.35,655.36,470.08,594.14,584.99,508.21,363.86,272.78,938.48,376.04,463.32,568.31,292.29,392.51,370.35,213.47,824.94,560.93,522.19,0,0.281690141,0,2.042253521,0
160601,ไผ่ใหญ่,บ้านหมี่,ลพบุรี,15.089,100.459,148.25,793.61,906.91,730.36,300.03,291.83,455.67,294.93,274.29,278.19,411.27,810.34,677.26,473.7,617.35,605.35,529.5,339.77,248.53,962.69,372.94,439.28,544.17,272.24,368.25,356.45,189.35,847.85,537.57,514.35,0,2.190847128,0.973709834,6.718597858,0.681596884
160604,ดงพลับ,บ้านหมี่,ลพบุรี,15.059,100.63,145.5,794.34,903.91,728.7,281.92,278.29,441.91,290.07,267.63,279.18,413.53,812.73,678.2,455.54,615.59,608.65,531.47,345.24,257.3,956.84,356.66,449.25,549.8,288.36,376.86,346.47,195.34,846.77,549.58,500.34,0,7.115531752,7.498087223,19.4338179,0.918133129
160605,บ้านชี,บ้านหมี่,ลพบุรี,14.947,100.5,132.39,779.1,891.17,714.98,296.97,296.86,460.41,307.18,257.93,263.69,426.69,796.58,662.82,470.33,601.93,592.03,515.51,355.91,264.92,946.43,374.07,455.6,560.36,286.13,384.65,365.05,205.52,832.67,553.53,518.77,0.153413449,4.858092559,6.238813603,8.335464076,3.98874968
160606,พุคา,บ้านหมี่,ลพบุรี,14.953,100.598,133.46,782.08,892.04,716.62,286.43,287.9,451.28,302.25,256.56,266.91,425.44,800.46,665.93,459.79,603.52,596.42,519.19,356.45,267.35,945.61,364,458.82,561,293.44,387.02,357.62,206.33,834.63,558.06,509.52,0,1.65175499,4.129387474,22.64280798,3.028217481
160607,หินปัก,บ้านหมี่,ลพบุรี,15.048,100.592,143.95,792.22,902.58,727.07,286.08,282.35,446,292.85,267.08,276.95,414.92,810.3,676.03,459.69,613.97,606.03,529.09,345.89,257.12,956.17,360.91,448.8,550.45,286.02,376.75,350.09,195.81,845.02,548.58,504.45,0,2.24,3.48,19.52,1.16
160608,บางพึ่ง,บ้านหมี่,ลพบุรี,14.994,100.496,137.62,784.11,896.39,720.15,296.86,294.25,457.92,302.64,263.13,268.69,421.51,801.43,667.82,470.36,607.11,596.78,520.41,350.67,259.78,951.66,372.65,450.56,555.12,282.26,379.5,361.45,200.28,837.81,548.74,516.38,0,2.293828509,1.665756417,10.6226106,0.628072092
160609,หนองทรายขาว,บ้านหมี่,ลพบุรี,14.996,100.597,138.22,786.71,896.82,721.37,286.04,285.2,448.71,297.91,261.29,271.5,420.67,804.97,670.54,459.53,608.27,600.84,523.73,351.7,262.78,950.37,362.4,454.35,556.25,290.19,382.43,354.07,201.6,839.36,553.86,507.05,0.235432607,4.826368452,1.471453796,26.42731018,0.882872278
160612,โพนทอง,บ้านหมี่,ลพบุรี,15.04,100.559,142.87,790.57,901.62,725.85,289.68,285.78,449.46,295.13,266.82,275.22,415.98,808.36,674.34,463.28,612.76,603.94,527.22,346.33,256.86,955.77,364.55,448.28,550.86,283.91,376.54,353.12,196.11,843.69,547.58,507.94,0.091491308,2.1957914,3.064958829,15.23330284,0.869167429
160614,ดอนดึง,บ้านหมี่,ลพบุรี,15.146,100.612,154.98,803.32,913.53,738.13,283.32,274.56,438.36,282.04,277.49,288.04,403.94,821.32,687.13,457.03,625.02,616.98,540.14,335.39,247.54,966.69,355.36,439.6,539.95,280.78,367.07,340.58,185.48,856.1,540.27,496.99,0,3.286713287,1.188811189,4.72027972,1.538461538
160616,หนองกระเบียน,บ้านหมี่,ลพบุรี,15.148,100.534,154.78,801.71,913.57,737.56,291.68,281.54,445.38,285.45,279.12,286.29,404.15,818.99,685.42,465.39,624.5,614.26,537.99,334.09,244.61,968.03,363.26,436.15,538.61,274.12,364.27,346.15,183.84,855.29,535.84,504.1,0.126368997,2.737994945,1.769165965,7.329401853,2.316764954
160618,มหาสอน,บ้านหมี่,ลพบุรี,15.021,100.484,140.63,786.77,899.38,723.03,297.88,293.66,457.39,300.49,266.33,271.34,418.6,803.91,670.46,471.45,610,599.15,522.94,347.55,256.53,954.82,372.85,447.3,551.99,279.28,376.26,360.11,197.15,840.64,545.49,515.92,0.076745971,5.257099002,0.613967767,9.708365311,2.570990023
160620,เชียงงา,บ้านหมี่,ลพบุรี,15.021,100.484,140.63,786.77,899.38,723.03,297.88,293.66,457.39,300.49,266.33,271.34,418.6,803.91,670.46,471.45,610,599.15,522.94,347.55,256.53,954.82,372.85,447.3,551.99,279.28,376.26,360.11,197.15,840.64,545.49,515.92,0.100553042,3.569632981,6.334841629,18.40120664,4.424333836
160622,สนามแจง,บ้านหมี่,ลพบุรี,15.008,100.538,139.23,786.6,898.02,722.1,292.23,289.65,453.29,299.3,263.75,271.23,419.66,804.28,670.36,465.76,609.02,599.81,523.16,349.6,259.57,952.56,367.88,450.75,554.11,284.56,379.28,357.27,199.31,839.89,549.57,511.72,0.104356901,3.156796243,1.643621184,10.59222541,0.834855205
160651,เทศบาลเมือง บ้านหมี่,บ้านหมี่,ลพบุรี,15.008,100.538,139.23,786.6,898.02,722.1,292.23,289.65,453.29,299.3,263.75,271.23,419.66,804.28,670.36,465.76,609.02,599.81,523.16,349.6,259.57,952.56,367.88,450.75,554.11,284.56,379.28,357.27,199.31,839.89,549.57,511.72,0,2.002427184,0.910194175,7.281553398,0.242718447
160702,แก่งผักกูด,ท่าหลวง,ลพบุรี,15.014,101.085,153.3,802.17,901.69,730.48,233.7,242.88,404.79,278.94,259.69,291.35,419.57,824.79,686.92,407.11,617.52,623.63,543.46,360.28,281.86,946.82,313.03,474.87,563.67,330.3,399.49,320.38,214.76,849.74,579.99,462.32,0,5.959352394,2.893558388,19.63486049,8.198415432
160704,หนองผักแว่น,ท่าหลวง,ลพบุรี,15.119,101.216,169.92,817.47,914.61,744.5,218.71,224.61,386.53,264.4,272.18,307.97,409.3,840.9,702.46,392.37,631.66,640.31,559.7,353.23,278.88,957.49,295.53,471.52,555.66,335.6,395.16,302.84,210.4,863.97,578.55,444.09,0.0594884,4.669839381,3.420582986,8.447352766,11.62998215
