tumbol_ID,sentinel-2_MAX_QA60,sentinel-2_MAX_B8,sentinel-2_MAX_B7,sentinel-2_MAX_B8A,sentinel-2_MAX_B6,sentinel-2_mean_B8,sentinel-2_mean_QA60,sentinel-2_mean_B7,NDBI,sentinel-2_mean_B8A,sentinel-2_mean_AOT,sentinel-2_MAX_B9,sentinel-2_MAX_MSK_CLDPRB,sentinel-2_mean_B6,sentinel-2_MAX_AOT,NDVI_max,sentinel-2_MAX_B3,sentinel-2_MAX_B2,sentinel-2_MAX_B4,NDVI_sum,sentinel-2_MAX_B5,sentinel-2_MAX_B1,poverty_rate_living,poverty_rate_health,poverty_rate_education,poverty_rate_income,poverty_rate_accessibility
160651,0.0,4985.958904109589,5066.739726027397,5167.986301369863,4892.342465753424,5023.299570466681,0.0,5099.437369398654,,5202.309496169028,283.7220222892965,7807.493150684932,38.97260273972603,4915.332365915951,283.8767123287671,0.2978169023990631,4200.808219178082,4373.301369863014,3983.739726027397,0.2870766102098951,4470.1506849315065,4569.287671232877,0.242718447,0.910194175,2.002427184,7.281553398,0.0
160702,13.83783783783784,4932.6164383561645,4980.520547945205,5103.986301369863,4706.602739726028,4042.7926474010696,0.7071318014049292,4092.2844145478175,-0.1026251887055335,4118.206591368759,226.0508098773864,7748.540540540541,35.810810810810814,3942.8700499745873,229.2328767123288,0.3933863639831543,3851.178082191781,3874.369863013698,3576.5205479452056,11.238255327346495,4009.068493150685,4109.520547945205,8.198415432,2.893558388,5.959352394,19.63486049,0.0
160704,13.653333333333334,5190.333333333333,5264.04,5364.64,4968.106666666667,4675.716098086769,7.825556453786036,4740.555511721906,-0.1056687268513258,4857.129427827183,223.52130997934063,7608.72,35.38666666666666,4481.8953798616685,227.08,0.3984698355197906,3883.2,3943.093333333333,3773.653333333333,25.531349749308003,4262.44,4211.12,11.62998215,3.420582986,4.669839381,8.447352766,0.0594884
160705,13.83783783783784,5088.58904109589,5149.534246575343,5285.945205479452,4870.808219178082,4634.5454819370925,6.854703044276505,4692.637417234884,-0.1054168144687951,4826.860251717666,219.45870888539315,7199.328767123287,34.41891891891892,4435.899101807854,225.3835616438356,0.3932169079780578,3926.3972602739727,3975.5205479452056,3696.698630136986,12.407168921068603,4192.164383561644,4118.783783783784,3.083247688,7.502569373,4.110996917,6.063720452,0.0
160706,27.30666666666667,5515.567567567568,5610.378378378378,5743.405405405405,5281.959459459459,5033.909663372437,13.94286347886348,5097.09240974378,-0.1220781505801431,5200.4201249772,213.02870358099963,8584.743243243243,41.93333333333333,4841.0502324970375,220.76,0.4532919228076935,4416.864864864865,4535.202702702703,4201.9324324324325,29.682691812632125,4673.864864864865,4722.013513513513,4.540654699,2.006335797,5.20063358,4.065469905,0.0
160802,13.79124579124579,5898.542372881356,5933.589830508475,6089.33220338983,5674.515254237288,5118.015114148891,1.4007312520774209,5159.8097122794925,-0.132149005635793,5281.804752988969,274.5887476294779,8795.328813559321,45.27609427609428,4956.829486515499,294.2933333333333,0.4575748741626739,4855.493333333333,5047.8533333333335,4601.626666666667,34.41973596115906,5077.1466666666665,5379.613333333334,0.433622415,0.133422282,1.234156104,1.901267512,0.0
160803,0.0,4850.106666666667,4905.906666666667,5014.413333333333,4734.093333333333,4747.927030713945,0.0,4802.746662692457,-0.1064612876340651,4917.736293258446,291.9852919728126,7967.733333333334,38.14666666666667,4634.190946747971,292.8933333333333,0.3200400173664093,4000.24,4109.733333333334,3821.213333333333,4.427245693931392,4345.8133333333335,4260.973333333333,0.293685756,0.80763583,1.027900147,5.50660793,0.0
160804,0.0,5458.013333333333,5519.386666666666,5641.933333333333,5256.68,5043.897177088233,0.0,5119.156049844734,-0.1239669194567849,5215.36912628289,290.8053138143697,8641.106666666667,45.72,4943.172172268528,293.0,0.3710455000400543,4683.96,4891.066666666667,4442.8133333333335,6.751251988025272,4935.546666666667,4970.24,0.429184549,0.0,3.776824034,4.377682403,1.287553648
160901,27.67567567567568,5428.424657534247,5504.479452054795,5594.493150684932,5264.808219178082,4995.904831553563,0.7418819866987407,5044.181625648635,-0.0707588465446055,5156.773102746027,285.6234508646206,7960.520547945205,40.067567567567565,4842.049437061317,289.59589041095893,0.3688693642616272,4568.506849315068,4704.554794520548,4399.705479452055,43.661470285408654,4910.780821917808,4929.246575342466,6.108805901,3.480866759,0.461041955,1.63669894,0.0
160904,14.027397260273972,5338.434931506849,5391.736301369863,5543.619863013699,5111.876712328767,4844.799921845223,2.6588346075376097,4901.436916904414,-0.0959770824083438,5014.021678929953,273.49163926053194,7820.945205479452,40.04109589041096,4690.514572485318,288.1506849315069,0.3866683840751648,4210.328767123287,4323.554794520548,4105.397260273972,25.21704576909542,4578.657534246576,4623.945205479452,2.507676561,0.562947799,3.83828045,3.07062436,0.0
160905,13.884745762711864,5607.641638225256,5657.38566552901,5820.98976109215,5359.962457337884,5054.040863215568,1.6144297782303476,5092.977457674433,-0.147510255493735,5222.16497653932,273.21691780155186,8632.794520547945,44.46440677966102,4881.026543181314,289.7162162162162,0.5054546594619751,4455.253424657534,4607.698630136986,4274.1164383561645,28.514334090317,4750.082191780822,4957.191780821918,0.887573964,0.253592561,3.423499577,10.60862215,0.464919696
161001,14.027397260273972,5212.958904109589,5262.7945205479455,5395.643835616438,5022.123287671233,4978.978345528005,11.363333647849997,5031.9618316878405,-0.1273023774910407,5148.046359183745,229.1395810638098,7889.698630136986,42.0958904109589,4783.473206611712,234.6027397260274,0.3967149555683136,4210.273972602739,4257.6164383561645,4040.328767123288,9.892914408328489,4471.821917808219,4547.205479452055,0.0,0.0,0.514403292,0.411522634,0.0
161002,13.653333333333334,5220.648648648648,5337.905405405405,5433.783783783784,5046.3378378378375,4917.604737710888,13.4295081967213,4980.552236910261,-0.1442873454783487,5078.294327329799,219.6376826637708,8144.310810810811,40.42666666666667,4731.212325214618,223.986301369863,0.4211994409561157,4105.972972972973,4171.459459459459,3896.445945945946,17.381861592624706,4386.067567567568,4450.702702702703,0.0,0.0,0.0,0.326797386,0.0
161005,14.027397260273972,5324.267123287671,5401.684931506849,5562.869863013699,5136.013698630137,4878.042926286261,7.790729868209217,4951.893573276789,-0.1184139629273402,5067.88638386016,230.46723346462664,8133.232876712329,44.02739726027397,4683.792080020144,235.3287671232877,0.4729503989219665,4482.178082191781,4590.506849315068,4330.780821917808,15.58405034425212,4743.86301369863,4828.273972602739,0.578947368,0.157894737,0.578947368,1.210526316,0.0
161006,13.653333333333334,5670.293333333333,5810.733333333334,5942.1466666666665,5463.36,5012.360844265883,13.653333333333334,5099.219784322619,-0.1592815415943147,5221.112477473897,215.39226165320653,8859.533333333333,42.81333333333333,4816.06398169107,218.88,0.4587671756744385,4327.6,4461.8,4045.72,18.281529486179352,4564.76,5025.173333333333,0.224517288,0.718455321,4.220925011,3.14324203,0.0
161102,0.0,5726.655405405405,5789.824324324324,5962.101351351352,5655.866666666667,5344.433395628833,0.0,5385.412251755302,-0.1049976994235029,5491.884900010333,281.41824847348727,8710.986666666666,40.96,5210.390862011113,289.7837837837838,0.4299212694168091,5033.786666666667,5250.693333333334,4831.293333333333,22.100286137005863,5319.52,5421.2,13.02521008,10.87493821,4.844290657,21.18141374,0.098863075
161104,0.0,5516.12,5575.1466666666665,5705.546666666667,5379.48,5187.700069007524,0.0,5246.8971888541055,-0.0972010974424392,5341.960803951539,289.0103781652659,8479.346666666666,43.42666666666667,5043.697772646718,293.7333333333333,0.3853603899478912,4673.52,4905.826666666667,4440.306666666666,33.04747425680068,4951.1866666666665,5229.106666666667,2.073085032,1.124385102,1.721714687,16.40899508,0.281096275
161105,27.30666666666667,5726.533333333334,5784.2,5871.266666666666,5561.28,5334.470856204897,0.3910668327106683,5400.818242401805,-0.1279690306856741,5488.010708803447,285.4682774056747,8623.466666666667,40.42666666666667,5207.7423646249,290.14666666666665,0.3876878023147583,4779.4,5041.133333333333,4509.04,18.390124841881736,5022.746666666667,5262.92,0.294021562,0.784057498,1.992812806,3.887618425,0.0
161151,0.0,5747.213333333333,5786.546666666667,5909.453333333333,5675.7733333333335,5442.552828844981,0.0,5487.943804065086,,5579.817603069459,282.0964549523921,8709.573333333334,43.333333333333336,5312.87263679677,286.11486486486484,0.396263837814331,5023.786666666667,5184.573333333334,4873.346666666666,14.440269792547411,5363.96,5239.666666666667,2.435530086,2.220630372,2.757879656,6.303724928,0.035816619
170103,14.027397260273972,5165.972602739726,5215.753424657534,5331.972602739726,4971.273972602739,4819.901771203025,1.4661403916105564,4896.903537430761,-0.1562407061629829,4954.632069057017,281.49216668325084,8341.479452054795,40.08219178082192,4711.811795858348,282.24657534246575,0.377025306224823,4301.575342465753,4421.684931506849,4032.178082191781,5.394951738446366,4540.178082191781,4677.506849315068,0.208768267,0.083507307,1.127348643,4.509394572,0.0
170105,14.027397260273972,5222.630136986301,5293.739726027397,5360.684931506849,5099.780821917808,4798.275376078404,2.624727511464666,4875.254909707764,-0.1661739448284089,4934.620579985335,282.3264515850036,8480.452054794521,42.3013698630137,4710.201443968101,283.13698630136986,0.3576142489910126,4484.493150684932,4640.45205479452,4173.54794520548,7.4491356149608,4703.753424657534,4893.643835616438,0.310121229,0.28192839,0.0,6.005074711,0.0
170106,0.0,5194.54794520548,5273.657534246576,5397.219178082192,5029.095890410959,4808.281083860453,0.0,4881.7703151073,-0.121240928034867,4969.370607609919,281.41757053048235,8119.739726027397,41.24657534246575,4681.400845007568,282.54794520547944,0.4197926223278045,4419.671232876713,4571.068493150685,4235.109589041096,7.314936775904077,4728.1506849315065,4777.506849315068,0.424741173,0.106185293,2.54844704,2.78736395,0.0
170107,0.0,4840.369863013699,4902.356164383562,4998.232876712329,4714.671232876713,4638.127906316226,0.0,4711.831884817897,-0.1416796581555586,4786.40181774486,281.7777763212514,7751.45205479452,35.342465753424655,4525.4146162417255,282.3424657534247,0.3951953649520874,3964.4109589041095,4089.246575342466,3730.643835616439,4.274283330230152,4254.534246575343,4195.876712328767,0.714285714,0.0,3.5,4.678571429,0.0
170151,,,,,,,,,,,,,,,,,,,,,,,0.04287705,0.0,0.0,1.468538965,0.075034838
170201,14.027397260273972,5213.602739726028,5298.479452054795,5416.465753424657,5044.931506849315,4774.154653768392,1.3510497653685598,4835.543038911159,-0.1430437779402909,4920.365122310152,280.0280008653454,7973.369863013699,39.86301369863013,4632.453408899704,280.5890410958904,0.3916290402412414,4186.917808219178,4314.520547945205,3988.219178082192,6.317596823795168,4475.397260273972,4395.315068493151,0.663716814,0.921828909,2.175516224,19.1740413,0.0
170202,14.027397260273972,5153.369863013699,5233.931506849315,5345.41095890411,4995.479452054795,4950.370063958321,2.580433062812393,5023.665470653941,-0.1425916026824764,5124.332139734356,280.92199184997594,8201.410958904109,38.76712328767123,4787.223129993067,282.3972602739726,0.4188918769359588,4139.684931506849,4253.301369863014,3893.3561643835615,9.510464882616905,4464.260273972603,4445.342465753424,0.0,0.0,0.454250487,16.28812459,0.0
170203,14.027397260273972,5276.657534246576,5348.643835616438,5463.808219178082,5098.123287671233,4963.789867306275,10.791874196524782,5046.790343029985,-0.1473352177785192,5149.226223218417,277.9441433986144,8251.260273972603,37.87671232876713,4776.203580982559,280.1232876712329,0.392912894487381,4216.383561643836,4325.958904109589,3965.301369863014,7.670236968409782,4528.493150684932,4457.315068493151,0.0,0.0,0.323624595,13.12477526,0.0
170206,14.027397260273972,5084.0,5176.465753424657,5296.931506849315,4908.068493150685,4830.569288642002,4.437406967964619,4920.887382698738,-0.1388452043592131,5016.992573616653,279.650355948657,8116.2054794520545,39.49315068493151,4668.747152410743,281.4931506849315,0.4050351679325104,3955.630136986301,4031.835616438356,3737.945205479452,6.420275010665256,4292.657534246576,4099.534246575343,0.0,0.0,0.0,16.70555296,0.0
170208,14.027397260273972,5252.753424657534,5320.767123287671,5452.958904109589,4999.465753424657,4969.968063426535,1.29705385625821,5051.55296490899,-0.1579514775959848,5154.6837173953845,277.326209420154,8157.630136986301,37.7945205479452,4767.431345468193,278.0821917808219,0.5257039666175842,3978.3972602739727,4090.753424657534,3748.301369863014,9.868982243654775,4303.013698630137,4216.054794520548,0.0,5.087440382,1.510333863,18.12400636,0.0
170301,14.027397260273972,5101.602739726028,5167.7945205479455,5285.671232876713,4889.315068493151,4761.988282503608,4.880219744120405,4851.053013016352,-0.1600095313295738,4937.69778613358,277.589367073254,8138.232876712329,37.63013698630137,4596.7320693497895,278.2602739726028,0.3774968087673187,3911.232876712329,4014.6575342465753,3623.328767123288,6.493803380049911,4218.904109589041,4145.931506849315,0.100603622,0.0,0.0,0.167672703,0.0
170304,0.0,5112.506849315068,5181.219178082192,5306.493150684932,4963.41095890411,4753.92768381843,0.0,4824.054513713856,-0.1418130086275469,4915.889632819873,281.2822614750133,8099.890410958904,36.2054794520548,4620.905445958243,281.5890410958904,0.4156731367111206,4095.6027397260273,4220.534246575343,3846.246575342466,5.543127798800375,4389.383561643836,4384.972602739726,0.0,0.0,0.294310007,0.0,0.0
170305,14.027397260273972,5025.657534246576,5088.917808219178,5176.534246575343,4852.821917808219,4828.006389849753,1.2904936626605668,4901.388822521677,-0.1427143097422863,4981.494942599656,279.3516944424387,8116.315068493151,37.98630136986301,4674.258094794259,280.972602739726,0.3843895494937897,4074.616438356165,4174.479452054795,3828.876712328767,5.315769689924577,4371.273972602739,4260.821917808219,0.337647721,0.0,0.281373101,0.562746201,0.281373101
170306,14.027397260273972,5258.753424657534,5338.561643835616,5459.109589041096,5046.493150684932,4877.026706030175,1.9018517860545945,4960.048085712531,-0.1539304345473646,5058.192297629468,276.9640624949531,7999.260273972603,38.12328767123287,4693.151408462077,278.027397260274,0.5070977807044983,4109.205479452055,4198.506849315068,3838.082191780822,5.715562360310088,4417.671232876713,4366.424657534247,0.0,0.0,0.3003003,0.15015015,0.0
170401,0.0,5296.876712328767,5359.958904109589,5490.082191780822,5079.356164383562,4890.636620334824,0.0,4970.748624037544,-0.1738462565952047,5045.755060743269,285.2159059107184,7898.0,38.26027397260274,4782.01652948901,286.2739726027397,0.4059250056743622,4433.164383561644,4573.958904109589,4170.013698630137,4.931890448401956,4643.931506849315,4679.739726027397,0.0,0.0,2.235099338,0.124172185,0.0
170402,0.0,5410.835616438356,5480.273972602739,5602.287671232877,5211.808219178082,5081.85180682815,0.0,5163.868462910885,-0.1843293170162016,5243.997417520943,283.66736823006454,7950.835616438356,36.9041095890411,4961.897735038861,284.5068493150685,0.381486028432846,4333.246575342466,4481.630136986301,4070.54794520548,2.860630502770929,4644.383561643836,4616.0,0.0,0.196560197,3.587223587,0.442260442,0.0
170404,0.0,5246.438356164384,5349.328767123287,5436.58904109589,5169.013698630137,4908.578335134816,0.0,5002.3430564440405,-0.1210535251175234,5068.95953646718,286.6376468454424,7961.575342465753,38.80821917808219,4822.198954894276,287.82191780821915,0.3726226389408111,4439.904109589041,4599.726027397261,4179.095890410959,6.726284541569504,4672.876712328767,4847.301369863014,0.123304562,0.0,2.096177559,0.0,0.024660912
170406,0.0,5179.575342465753,5248.013698630137,5393.45205479452,4987.383561643836,4756.11841370722,0.0,4832.973810495127,-0.1756316421140344,4899.211663159702,282.6761605187443,8365.013698630137,37.50684931506849,4638.124463219822,283.2602739726028,0.3755150437355041,4336.972602739726,4486.958904109589,4092.4109589041095,3.3787783193822,4557.1506849315065,4845.657534246576,0.0,0.0,0.0,0.0,0.0
170501,0.0,5327.493150684932,5401.972602739726,5564.45205479452,5081.068493150685,4935.601493648293,0.0,5010.733960347584,-0.1514862610235282,5102.99754896921,282.30616500043186,7954.3835616438355,34.36986301369863,4781.604923446413,283.52054794520546,0.4372816979885101,4261.164383561644,4416.109589041096,4019.3561643835615,4.477227664227579,4561.41095890411,4652.493150684932,0.232198142,0.490196078,0.103199174,0.799793602,0.0
170503,0.0,5095.835616438356,5162.369863013699,5294.0,4880.260273972603,4700.535728150726,0.0,4771.923536449132,-0.1711964435544934,4837.44127177797,282.1761807046595,8043.3835616438355,36.45205479452055,4589.2958476275,282.7945205479452,0.4082830548286438,4013.767123287672,4167.397260273972,3748.849315068493,2.3873639237646964,4255.479452054795,4305.58904109589,0.0,0.0,0.0,0.0,0.0
170602,28.054794520547944,5152.260273972603,5209.342465753424,5333.397260273972,4969.191780821918,4857.149976810056,18.473505491047025,4932.094221563332,-0.1426735550434674,5003.096219625318,278.7481800036441,7773.849315068493,37.49315068493151,4750.205152308227,279.43835616438355,0.4192968606948852,4176.068493150685,4303.890410958904,3975.2602739726026,7.005660092480045,4521.041095890411,4684.835616438356,0.0,0.0,2.323780015,0.671314227,0.0
170603,14.027397260273972,5285.945205479452,5380.876712328767,5452.7945205479455,5108.246575342466,4672.924049529504,7.053866169221448,4756.874363120481,-0.1639451319292054,4816.894653916727,279.4666469083285,7838.041095890411,38.23287671232877,4570.620888340692,280.94520547945206,0.3897150754928589,4268.191780821918,4381.424657534247,3979.383561643836,7.214480117138695,4528.054794520548,4511.13698630137,0.0,0.0,2.380952381,0.0,0.0
170604,14.027397260273972,5155.684931506849,5186.904109589041,5301.260273972603,4970.164383561644,4834.296189280406,5.736232957197818,4891.027426771619,-0.1266524175587326,4970.797831184372,281.5319554217709,7719.767123287671,38.136986301369866,4716.301109626601,281.9178082191781,0.3261227607727051,4207.917808219178,4378.273972602739,3992.6027397260273,5.273196758242214,4495.54794520548,4527.643835616438,0.413329889,1.756652028,2.996641695,11.39240506,0.0
170605,28.054794520547944,5205.205479452055,5278.753424657534,5392.671232876713,5018.7945205479455,4699.90064636097,10.77415530527564,4778.263635699263,-0.1463550025945189,4810.931925035118,279.1534051692637,7907.767123287671,38.52054794520548,4633.710274378607,279.86301369863014,0.3455639481544494,4240.643835616438,4380.273972602739,4025.698630136986,6.214609690098202,4514.54794520548,4579.575342465753,0.077790743,0.0,1.011279658,7.390120576,0.0
170607,14.027397260273972,5085.808219178082,5136.835616438356,5238.698630136986,4938.328767123287,4836.575996613821,3.990628153164709,4901.195444906198,-0.1335889982657123,4980.6864856429465,280.72485805414465,7744.219178082192,38.05479452054794,4707.533628768832,281.90410958904107,0.3507404923439026,4180.383561643836,4265.068493150685,3967.2602739726026,6.80424559279984,4480.7945205479455,4475.095890410959,0.0,2.596348884,2.920892495,14.68559838,0.0
170608,14.027397260273972,5444.027397260274,5454.876712328767,5574.657534246576,5247.082191780822,4724.257815389574,2.704636476885689,4779.571116244349,-0.1469578116792786,4840.540308508493,281.03120823415435,8174.013698630137,40.23287671232877,4640.219268846679,282.4657534246575,0.3440735340118408,4381.630136986301,4544.821917808219,4094.013698630137,11.227081119955756,4649.054794520548,4655.643835616438,0.348815862,1.28511107,3.065907839,6.425555352,0.0
180103,7.013698630136986,5082.337931034483,5160.496551724138,5267.413793103448,4882.579310344828,4808.291904517255,0.969465792872322,4893.040900946799,-0.1416030238718572,4963.725087750357,272.2610690648166,7645.634482758621,41.28767123287671,4645.258324950459,273.90344827586205,0.3866669237613678,4148.806896551724,4261.248275862069,3949.503448275862,9.684922524293262,4340.151724137931,4272.186206896552,0.0,0.0,0.0,0.079082641,0.0
180104,7.062068965517241,5258.558620689655,5325.0344827586205,5450.972413793103,5009.013793103448,4884.579106968256,2.190264867566216,4960.328364513395,-0.1477706268105824,5050.316895465311,274.2962249310127,8053.88275862069,39.51034482758621,4716.930832844446,276.21379310344827,0.3799771964550018,4053.2758620689656,4209.296551724138,3874.731034482759,9.159322469082534,4394.427586206896,4420.413793103448,0.0,0.0,0.0,0.0,0.0
180105,7.013698630136986,5184.815068493151,5240.773972602739,5408.198630136986,4956.572413793104,4834.768680648965,0.4901401844251373,4909.096610047625,-0.1344274234881204,5009.3767846798855,273.84756297454925,7926.806896551724,41.02739726027397,4666.742724911732,275.4109589041096,0.3542888164520263,4088.3241379310334,4251.924137931034,3878.027586206897,7.074868777102116,4380.027586206897,4444.979310344827,0.067762155,0.0,0.067762155,3.879383364,0.0
180106,7.013698630136986,5189.172413793103,5245.8,5362.103448275862,4965.813793103448,4761.719177134732,0.3806032365577839,4832.583160375615,-0.160730194210927,4916.530739498637,270.6806227697813,7935.0965517241375,40.25342465753425,4576.981283927212,272.68275862068964,0.3781162798404693,4053.779310344828,4203.055172413793,3792.379310344827,8.194130829619429,4321.193103448276,4430.572413793104,0.0,0.0,0.0,0.873757156,0.0
180108,6.965986394557823,5224.717948717948,5311.115384615385,5363.153846153846,5101.064102564103,4887.549488467594,2.3990190490456023,4965.744622018176,-0.1185583835282226,5041.7342091033015,276.8116106310108,8223.93670886076,39.224489795918366,4751.441507657112,283.87692307692305,0.4157291352748871,4386.448717948718,4554.423076923077,4113.128205128205,12.8733504021869,4674.705128205128,4885.405063291139,0.0,0.497842682,0.08297378,0.879522071,0.0
180201,6.965986394557823,5115.768707482993,5156.421768707483,5347.714285714285,4788.190476190476,4624.007822281547,0.9153734523918474,4690.945526995824,-0.1613863717969012,4791.364131476572,272.5743445232912,7642.744897959184,38.7108843537415,4426.280012104884,274.8809523809524,0.3684903383255005,3903.874149659864,3947.4625850340135,3792.9761904761904,7.005508432902541,4126.044217687075,4051.867346938776,0.0,1.010739103,0.31585597,2.716361339,0.0
180202,6.965986394557823,4976.438775510204,5064.884353741497,5163.251700680272,4866.040816326531,4678.746531633289,0.4990874398539902,4756.845633750686,-0.1006768109950849,4828.811872216052,276.0515919547931,7533.319727891157,40.02721088435374,4514.06298619354,278.36394557823127,0.3311967551708221,4240.4455782312925,4309.486394557823,4066.874149659864,8.800496649333075,4499.843537414966,4584.744897959184,0.0,0.0,0.0,14.42125237,0.0
180204,0.0,5054.721088435374,5122.448979591837,5253.503401360545,4837.687074829932,4671.913701978385,0.0834866207195404,4749.487672905086,-0.125475515541018,4832.579098073649,275.9584609083543,7633.727891156463,42.04081632653061,4503.698285115102,278.0,0.3493511378765106,4120.925170068027,4186.959183673469,3934.4489795918366,11.466212189022228,4379.081632653061,4261.081632653061,0.113207547,6.452830189,0.075471698,5.905660377,0.0
180251,6.965986394557823,5115.768707482993,5156.421768707483,5347.714285714285,4788.190476190476,4624.007822281547,0.9153734523918474,4690.945526995824,,4791.364131476572,272.5743445232912,7642.744897959184,38.7108843537415,4426.280012104884,274.8809523809524,0.3684903383255005,3903.874149659864,3947.4625850340135,3792.9761904761904,7.005508432902541,4126.044217687075,4051.867346938776,13.3282559,0.99009901,0.304645849,0.228484387,0.0
180252,6.965986394557823,5189.625850340136,5260.353741496599,5410.163265306122,5006.56462585034,4741.882903289775,0.7666260851894642,4815.405646061056,,4903.285073779969,276.77538856633134,7789.030612244898,39.39115646258504,4581.79559193028,279.2959183673469,0.3200968503952026,4025.938775510204,4121.829931972789,3861.482993197279,11.72598972577675,4362.867346938776,4387.959183673469,0.396039604,0.704070407,0.286028603,3.762376238,0.0
180302,7.013698630136986,4934.931506849315,4984.061643835616,5139.7945205479455,4695.897260273972,4677.147400069928,0.3230951405807842,4743.350995381921,-0.132672856410724,4846.683413774217,268.0562191840679,7581.696551724138,37.97945205479452,4486.513545284345,271.3103448275862,0.3567113578319549,3837.462068965517,3958.344827586207,3595.6,11.562324164895456,4113.958620689656,4203.441379310345,0.280683848,0.0,0.0,1.071701965,0.0
180303,7.062068965517241,4990.179310344827,5060.31724137931,5130.927586206896,4818.110344827586,4795.127155709529,1.143461166612955,4869.517640455474,-0.1191767065555444,4971.990063379526,261.94591954022974,7937.489655172414,39.99310344827586,4626.293653453647,270.6275862068965,0.3742020726203918,4049.751724137931,4186.993103448276,3795.4275862068966,14.307790791404011,4308.4068965517245,4459.648275862069,0.0,0.0,0.0,1.167315175,0.0
180306,7.013698630136986,5069.798387096775,5079.460481099656,5247.786713286713,4834.301675977654,4786.9587104051,0.1747462188125942,4827.527000802446,-0.0891522281080094,4972.821064445957,252.0756267636505,7250.441379310345,35.88013698630137,4583.003034278737,260.2405498281787,0.3655958771705627,4197.219178082192,4056.614906832298,4219.1506849315065,12.635130801833435,4649.342465753424,4170.5,0.0,0.0,0.0,0.07870917,0.0
180307,0.0,5007.3117647058825,5057.941176470588,5209.817647058823,4831.864705882353,4667.823629399346,0.0,4691.474193861239,-0.1123375418477566,4819.266564346319,246.4639843475545,7180.724137931034,32.45890410958904,4449.885498390753,258.9450171821306,0.3113882541656494,3890.676470588235,3927.5,3774.276470588236,4.785193110465565,4271.494117647058,3933.659722222222,7.303679297,0.0,0.0,4.942339374,0.0
180402,7.013698630136986,5135.191780821918,5207.0,5311.178082191781,4985.972602739726,4732.556480489116,0.3356126711521509,4811.936080439285,-0.1378571170792276,4880.059808649846,276.8106451932133,8068.102564102564,38.75342465753425,4611.663528442572,283.4140625,0.3290978074073791,4303.121621621622,4489.202702702703,4060.5945945945946,13.10355963408947,4598.689189189189,4700.959459459459,0.044195639,0.088391279,0.0,3.46199175,0.0
180406,7.062068965517241,4931.206896551724,4989.427586206896,5136.696551724138,4728.958620689656,4749.560233304142,1.1674853220871582,4829.047244178648,-0.1302716113697053,4914.809879322796,277.11171647214826,7463.772413793104,39.86206896551724,4588.278757109208,283.671875,0.348125696182251,4017.027586206897,4105.634482758621,3800.944827586207,7.372872092793969,4241.931034482759,4260.068965517241,0.0,0.0,0.0,0.0,0.0
180407,17.964912280701753,5213.86301369863,5285.643835616438,5385.356164383562,5039.095890410959,4943.696971588063,5.476550594057987,5012.428080164388,-0.1515673196345719,5084.037119177682,277.77208471793034,8186.189189189189,26.26315789473684,4818.97269204979,278.9178082191781,0.4267332255840301,4383.608108108108,4579.283783783784,4108.918918918919,12.773428221193017,4679.5,4835.040540540541,0.13300399,6.175185256,0.0,8.018240547,0.0
180451,,,,,,,,,,,,,,,,,,,,,,,0.1,0.7,0.0,8.2,0.0
180452,7.062068965517241,5319.260273972603,5379.712328767123,5496.438356164384,5130.027397260274,4734.804398317461,0.2419154059333969,4809.053353977896,,4868.694599226801,276.4632715792296,8305.51948051948,25.93793103448276,4623.176651431708,278.6532258064516,0.428316056728363,4290.135135135135,4433.675675675676,4068.5,9.023461391060962,4602.123287671233,4697.948051948052,0.0,0.0,0.0,1.385325808,0.0
180502,14.124137931034484,5369.472972972973,5413.135135135135,5497.216216216216,5211.581081081081,4917.5447414531045,2.8253912552852576,4979.840276372084,-0.1691280377071181,5064.3665676014125,276.9499338371936,7967.040540540541,38.08275862068965,4759.448978731529,283.03125,0.3771497011184692,4380.851351351352,4557.0,4088.527027027027,11.924319127494217,4706.378378378378,4647.851351351352,0.346420323,0.0,0.0,0.969976905,0.0
180503,7.062068965517241,5139.3378378378375,5209.310810810811,5321.540540540541,4982.135135135135,4861.610137000268,0.3906600886129728,4924.342260080492,-0.1351106633878214,5009.397338033854,277.27549870979664,7617.311688311688,36.64827586206896,4711.2177359758125,283.921875,0.3449968993663788,4293.896103896104,4419.987012987013,4069.2337662337663,4.509607627929426,4600.974025974026,4505.041095890411,0.337537751,0.746136081,0.0,6.004618938,0.0
180504,13.2987012987013,5615.835616438356,5659.054794520548,5767.342465753424,5431.260273972603,5131.469722840063,13.121433517516218,5195.303223916451,-0.1766110538687392,5286.875414028066,278.1387288282513,8302.246575342466,34.90909090909091,4965.702621777126,278.8767123287671,0.4889521300792694,4532.328767123287,4695.890410958904,4229.424657534247,14.484506550606556,4854.123287671233,4911.739726027397,20.30812325,0.600240096,0.080032013,9.363745498,0.080032013
180505,7.062068965517241,5534.513513513513,5596.608108108108,5688.675675675676,5375.918918918919,5111.7028532349,5.668029333749415,5178.916514501573,-0.178903874954836,5251.733497660812,276.5771067197174,8303.054794520547,30.26206896551724,4977.120466952175,283.4806201550388,0.4316266477108001,4504.878378378378,4687.486486486487,4195.135135135135,11.985119728130456,4818.027027027027,4884.068493150685,0.0,0.601503759,0.056390977,0.244360902,0.0
