tumbol_ID,distance_BFV,distance_UBP,distance_ROI,distance_KKC,distance_SNO,distance_KOP,distance_UTH,distance_LOE,poverty_rate_living,poverty_rate_health,poverty_rate_education,poverty_rate_income,poverty_rate_accessibility
210601,331.96,467.2,443.82,422.21,562.4,611.91,518.02,499.67,0.189296162,0.275339873,0.0,0.017208742,0.0
210602,327.01,463.67,438.63,416.13,556.89,606.62,511.74,493.05,0.0,7.163323782,0.0,0.0,0.0
210603,326.43,459.83,438.67,419.19,557.89,606.94,515.67,499.33,0.589535741,1.105379514,3.610906411,0.0,0.0
210605,339.08,475.87,450.56,426.95,568.53,618.45,522.06,501.68,0.037119525,0.222717149,0.0,0.0,0.0
210651,339.08,475.87,450.56,426.95,568.53,618.45,522.06,501.68,0.0,0.0,0.0,0.0,0.0
210701,305.14,426.12,418.74,411.49,541.03,587.33,511.04,505.34,0.101703534,1.728960081,2.212051869,10.52631579,0.0
210702,297.14,423.09,410.48,399.95,531.96,579.11,498.92,491.34,0.115713955,33.58018977,0.300856283,3.980560056,0.0
210801,345.72,479.14,457.8,436.77,576.67,625.99,532.57,513.74,0.0,4.759269507,2.434975097,3.2097399,0.0
210803,344.81,480.08,456.55,433.9,574.88,624.57,529.22,509.2,0.019146085,2.412406663,0.0,12.86616887,0.0
210851,344.81,480.08,456.55,433.9,574.88,624.57,529.22,509.2,0.0,41.07264087,1.765105227,1.289884589,0.0
220104,321.69,423.59,434.87,440.25,559.39,602.25,541.63,544.42,3.995476819,1.017715793,0.0,5.277044855,0.0
220105,320.54,419.2,433.44,441.09,558.2,600.44,542.73,547.31,0.0,0.036010083,0.144040331,6.697875405,0.0
220108,323.04,426.12,436.31,440.77,560.72,603.82,542.04,544.06,0.892671787,2.470417272,2.823334025,1.47394644,0.145318663
220109,307.47,411.97,420.77,425.47,545.15,588.34,526.84,529.92,0.820918212,0.0,0.881726969,4.439039222,0.243235026
220110,324.11,424.97,437.22,443.12,561.8,604.5,544.56,547.62,0.0,0.022331398,0.0,9.312192943,0.0
220111,313.9,413.94,426.88,434.12,551.58,594.0,535.74,540.36,1.040806212,1.817280687,0.231290269,3.601519907,0.0
220152,313.9,413.94,426.88,434.12,551.58,594.0,535.74,540.36,0.633995888,7.967786155,0.873886223,2.895819054,0.102810144
220202,330.09,421.79,442.29,453.83,567.42,608.45,555.8,562.84,0.227272727,0.181818182,1.0,12.93181818,0.045454545
220203,327.05,422.89,439.71,448.75,564.62,606.4,550.51,555.81,0.0,0.420439845,0.194049159,1.908150065,0.0
220206,328.83,422.79,441.3,451.45,566.31,607.75,553.31,559.36,0.889016346,3.412675652,0.0,6.079724692,0.0
220208,311.31,408.03,423.94,433.59,548.87,590.64,535.45,542.03,0.35035035,0.15015015,0.45045045,1.301301301,0.0
220209,314.13,408.75,426.55,437.35,551.58,592.99,539.3,546.6,1.558441558,1.082251082,0.0,0.216450216,0.12987013
220210,317.5,412.06,429.94,440.52,554.96,596.4,542.45,549.41,0.0,0.104058273,0.0,4.006243496,0.0
220211,305.56,399.83,417.87,429.55,542.95,584.2,531.61,540.03,0.174581006,1.187150838,1.152234637,5.93575419,0.0
220303,322.69,427.03,436.05,439.66,560.34,603.68,540.82,542.22,0.0,0.189035917,1.890359168,0.283553875,0.0
220304,321.01,425.79,434.39,437.82,558.65,602.05,538.97,540.33,1.419213974,1.419213974,2.292576419,11.02620087,0.545851528
220305,317.67,422.14,431.01,434.92,555.33,598.63,536.15,538.05,2.741935484,5.483870968,2.580645161,8.064516129,0.322580645
220306,316.44,421.99,429.84,433.09,554.06,597.56,534.24,535.71,7.913043478,4.956521739,3.739130435,11.13043478,0.173913043
220307,304.85,412.07,418.31,421.32,542.44,586.11,522.49,524.46,0.714749838,0.94217024,1.786874594,3.248862898,0.194931774
220308,315.76,424.21,429.31,430.57,553.24,597.28,531.44,531.45,2.77019937,5.309548793,1.364113326,3.420776495,0.419727177
220313,324.17,429.91,437.62,440.15,561.77,605.39,541.15,541.65,0.365779313,1.259906523,3.413940256,4.998983946,0.020321073
220324,298.1,412.57,411.79,410.14,535.15,580.1,510.7,509.62,6.331246991,3.707270101,3.923928743,8.281174771,0.072219547
220352,298.1,412.57,411.79,410.14,535.15,580.1,510.7,509.62,1.650485437,0.825242718,1.213592233,3.252427184,0.145631068
220402,276.2,375.41,388.8,399.76,513.74,555.55,501.85,511.41,22.74649078,12.10891257,7.559614409,21.44427533,0.067647556
220409,257.49,357.97,370.04,381.95,494.99,536.78,484.16,495.59,0.43231559,0.351256417,2.891110511,7.727641178,0.0
220410,274.73,369.59,386.78,400.68,511.94,552.94,502.96,514.76,0.201207243,0.335345406,0.201207243,0.167672703,0.0
220501,305.86,407.1,418.9,425.96,543.55,586.11,527.6,532.53,0.609893833,1.648972216,0.835780438,2.823582562,0.0
220502,305.15,408.39,418.35,424.1,542.85,585.77,525.6,529.61,0.364963504,0.15641293,1.147028154,2.294056309,0.0
220503,295.67,395.4,408.49,417.4,533.3,575.45,519.26,526.16,1.793525809,1.618547682,4.505686789,10.03937008,0.0
220504,299.04,403.36,412.28,417.8,536.73,579.78,519.3,523.49,1.261640132,5.437068189,2.523280264,7.84019225,0.0
220602,335.77,432.93,448.62,456.18,573.42,615.53,557.75,561.46,0.562659847,0.204603581,2.557544757,15.14066496,1.79028133
220603,333.19,428.69,445.86,454.7,570.77,612.55,556.42,561.24,0.364600597,1.62412993,2.121312562,7.225720915,0.0
220604,323.55,421.89,436.44,444.08,561.21,603.42,545.71,550.12,0.149644594,2.581369248,1.683501684,7.519640853,0.0
220607,331.69,433.59,444.92,449.55,569.38,612.35,550.8,552.49,0.363489499,0.888529887,2.382875606,3.957996769,0.0
220701,255.49,369.79,369.1,371.71,492.92,537.2,473.13,478.05,6.636217088,1.907576572,5.534658786,6.367544331,0.134336378
220702,243.47,354.95,356.88,362.84,481.12,524.68,464.65,472.81,1.108101453,1.403595174,1.797586801,3.102684068,0.0
220703,247.74,366.06,361.43,361.94,484.85,529.75,463.16,467.18,4.892296459,2.336619204,7.618352197,8.811001582,0.182548375
220705,247.16,354.82,360.32,368.52,484.86,527.79,470.5,479.97,1.985440106,3.077432164,4.070152217,10.62210457,0.0
220803,294.08,415.11,407.7,401.4,530.13,576.28,501.22,496.98,16.12284069,6.669865643,8.013435701,9.620921305,0.287907869
220804,283.59,408.8,397.05,388.42,518.88,565.68,487.91,482.7,28.72221334,10.73084919,8.587877819,14.53702223,0.0
220805,301.53,419.15,415.22,410.9,538.1,583.7,511.01,507.72,19.76495726,8.814102564,4.113247863,9.027777778,0.0
220901,311.17,426.29,424.87,421.62,548.01,593.26,521.83,518.73,2.56271918,6.932829781,8.497437281,21.66172107,0.0
220902,314.78,425.23,428.41,428.3,552.12,596.52,528.99,528.04,7.423580786,4.017467249,4.192139738,1.92139738,0.0
220905,319.94,434.03,433.64,430.44,556.83,602.0,530.6,527.0,0.583538084,0.767813268,4.576167076,17.01474201,0.0
220906,309.99,422.92,423.67,422.15,547.12,591.93,522.65,520.91,1.813001813,3.470603471,2.615902616,10.23051023,0.025900026
221002,294.52,402.3,407.97,411.47,532.13,575.77,512.76,515.72,0.085579803,0.021394951,1.454856654,1.925545571,0.0
221003,285.17,394.16,398.64,402.11,522.75,566.49,503.45,506.98,0.0,0.0,0.263774912,0.117233294,0.0
221005,270.4,385.47,384.07,384.57,507.64,552.3,485.63,487.99,0.0,0.143027414,0.0,0.643623361,0.0
230102,344.34,423.32,454.81,473.33,580.23,618.99,575.7,587.46,0.0,0.0,0.625451046,0.192446476,0.0
230106,357.93,432.05,467.69,488.3,593.11,631.05,590.74,603.55,0.0,0.0,1.52173913,1.376811594,0.0
230107,338.94,420.01,449.7,467.29,575.11,614.21,569.64,580.92,0.337595173,0.48843557,5.50926591,2.643298377,0.028731504
230109,336.02,414.56,446.31,465.62,571.74,610.34,568.04,580.77,0.0,0.0,1.908713693,0.0,0.0
230111,326.39,400.74,435.77,458.18,561.19,598.94,560.68,576.22,0.09375,0.03125,1.875,1.125,0.0
230113,342.86,414.32,451.91,474.96,577.3,614.63,577.46,592.8,0.0,0.0,0.0,0.0,0.0
230151,342.86,414.32,451.91,474.96,577.3,614.63,577.46,592.8,0.115207373,0.230414747,0.230414747,0.576036866,0.0
230152,342.86,414.32,451.91,474.96,577.3,614.63,577.46,592.8,0.0,0.0,0.765110941,0.0,0.0
230201,385.89,441.98,492.21,521.65,617.15,651.79,624.13,642.91,0.0,0.0,0.0,0.0,0.0
230251,385.89,441.98,492.21,521.65,617.15,651.79,624.13,642.91,0.0,0.0,0.0,0.0,0.0
230301,332.79,416.89,443.96,460.09,569.32,608.95,562.37,572.81,0.0,0.0,0.077071291,0.077071291,0.0
230302,328.22,415.69,439.84,454.19,565.13,605.34,556.37,565.65,0.0,0.024348673,0.0,0.048697346,0.0
230303,315.35,398.54,426.17,444.07,551.57,590.86,546.46,559.07,0.0,0.0,0.284539994,0.0,0.0
230304,340.2,426.92,451.84,465.85,577.12,617.31,567.99,576.45,0.0,0.0,0.0,0.107449857,0.0
230305,310.09,398.92,421.71,436.52,547.0,587.29,538.77,549.3,0.58224163,0.0,0.0,0.291120815,0.0
230306,315.45,406.62,427.46,440.38,552.64,593.42,542.5,551.33,0.0,0.0,0.049776008,0.0,0.0
230401,301.03,385.8,411.91,429.91,537.3,576.76,532.32,545.72,0.0,0.0,0.0,0.042052145,0.0
230404,295.84,387.16,407.65,421.99,532.89,573.49,524.25,535.18,0.0,0.0,0.0,0.267498885,0.0
230405,306.45,388.12,416.89,436.35,542.31,581.25,538.8,553.03,0.0,0.04492363,0.0,0.134770889,0.0
230451,306.45,388.12,416.89,436.35,542.31,581.25,538.8,553.03,0.0,0.0,0.0,0.096246391,0.0
230502,346.89,428.41,457.8,474.62,583.2,622.46,576.91,587.24,0.520094563,2.647754137,0.189125296,3.073286052,0.141843972
230503,347.47,434.75,459.25,472.45,584.51,624.86,574.5,582.0,6.640625,1.740056818,1.526988636,4.474431818,0.071022727
230551,347.47,434.75,459.25,472.45,584.51,624.86,574.5,582.0,41.70616114,12.89099526,3.222748815,24.07582938,0.0
230601,389.19,463.86,499.39,517.98,624.83,663.07,620.3,630.3,2.266288952,0.283286119,3.399433428,8.498583569,0.0
230701,361.36,446.77,473.0,486.52,598.29,638.41,588.57,595.69,0.28315243,2.359603587,0.0,0.424728646,0.0
240102,288.28,443.39,393.8,355.24,505.34,558.38,446.08,418.63,0.0,0.0,0.084573748,2.757104195,0.0
240103,286.67,440.69,392.83,355.81,505.05,557.83,447.27,421.1,0.0,0.0,0.162954916,0.325909832,0.0
240106,287.49,441.15,393.82,357.14,506.21,558.91,448.72,422.72,0.024336822,0.073010465,0.073010465,1.873935264,0.0
240107,285.9,439.15,392.49,356.48,505.15,557.74,448.34,422.99,0.0,0.0,0.192307692,1.778846154,0.0
240108,283.42,438.76,388.91,350.59,500.51,553.52,441.64,414.84,0.303490137,0.34684587,2.579666161,5.007587253,0.173422935
240109,286.01,442.12,390.99,351.4,502.02,555.26,441.9,413.92,0.341038272,0.416824555,0.397877984,14.19098143,0.018946571
240110,290.99,447.31,395.73,355.35,506.44,559.8,445.4,416.33,0.0,0.0,0.716479017,0.639713408,0.0
240112,292.54,446.54,398.59,360.97,510.6,563.47,452.07,424.89,1.500441306,0.52956752,1.412180053,13.09208591,0.411885849
240113,297.19,451.01,403.24,365.38,515.19,568.09,456.27,428.46,0.349563046,1.997503121,0.174781523,6.367041199,0.0
240114,297.65,452.04,403.38,364.77,514.99,568.02,455.36,426.95,0.0,0.0,0.624804749,0.0,0.0
240115,294.57,450.47,399.48,359.27,510.3,563.63,449.29,419.99,0.0,0.320256205,4.563650921,0.680544436,0.0
240152,294.57,450.47,399.48,359.27,510.3,563.63,449.29,419.99,0.0,0.0,0.0,0.548245614,0.0
240204,280.76,433.56,387.68,352.76,500.76,553.16,445.13,421.08,0.0,0.521852577,2.087410307,0.848010437,0.0
240209,273.91,427.55,380.55,345.38,493.46,545.92,437.83,414.29,0.885766646,1.588271228,3.543066585,3.756872327,0.0
240210,276.47,428.52,383.83,350.26,497.45,549.61,443.21,420.56,0.0,3.644914756,0.176366843,1.940035273,0.0
240214,270.08,424.65,376.31,340.44,488.86,541.47,432.73,409.09,0.02342469,4.638088545,0.0,0.983836964,0.0
240252,270.08,424.65,376.31,340.44,488.86,541.47,432.73,409.09,0.784313725,0.767263427,1.926683717,8.763853367,0.10230179
240301,287.66,445.32,391.59,349.79,501.58,555.2,439.34,409.57,0.849649058,0.0,0.350942002,0.055411895,0.0
240302,275.69,432.78,380.3,340.57,491.15,544.43,431.27,404.27,0.217391304,0.043478261,0.0,0.0,0.0
240303,276.29,434.91,379.84,337.98,489.67,543.32,427.82,399.22,1.016308201,0.047270149,0.614511936,0.259985819,0.0
240307,270.44,428.8,374.32,333.49,484.59,538.07,423.91,396.69,0.471021913,0.79868933,1.638337088,2.539422486,0.040958427
240308,286.48,446.06,389.06,344.74,497.77,551.82,433.25,401.75,1.523325928,0.296202264,3.575584471,2.983179943,0.0
240310,282.37,439.37,386.86,346.51,497.49,550.87,436.79,408.62,0.453648915,0.039447732,0.591715976,0.690335306,0.0
240351,282.37,439.37,386.86,346.51,497.49,550.87,436.79,408.62,0.0,0.0,0.0,0.0,0.0
240353,282.37,439.37,386.86,346.51,497.49,550.87,436.79,408.62,0.0,0.0,0.0,0.0,0.0
240401,312.42,463.56,419.53,383.37,532.39,584.94,474.59,446.68,2.448371301,8.462848627,0.542899723,1.713859911,0.0
240404,309.65,462.82,415.8,377.5,527.66,580.62,467.93,438.65,0.067934783,0.390625,0.0,0.611413043,0.0
240405,302.83,453.49,410.34,375.64,523.74,576.04,467.62,441.65,0.474383302,0.569259962,2.561669829,0.189753321,0.0
240406,314.39,466.75,420.87,383.11,533.03,585.88,473.65,444.35,0.0,0.400728597,5.428051002,5.865209472,0.29143898
240409,307.97,461.64,413.9,375.17,525.55,578.59,465.47,436.01,1.520086862,1.91820485,3.981179877,0.506695621,0.0
240411,315.59,468.62,421.7,383.02,533.44,586.46,473.17,443.07,0.084423808,0.126635711,0.0,0.970873786,0.0
240412,305.12,456.18,412.41,377.04,525.55,577.97,468.71,442.04,0.459558824,0.091911765,1.102941176,3.308823529,0.0
240503,285.2,435.82,393.05,360.18,507.05,559.05,453.18,430.19,0.0,0.0,0.539083558,0.107816712,0.0
240506,289.63,441.65,396.75,361.8,509.92,562.3,453.97,429.04,0.0,13.1709174,1.065854587,1.484583175,0.0
240507,301.29,455.3,407.16,368.64,518.85,571.86,459.19,430.51,0.276789245,0.0,6.840648478,0.0,0.0
240508,294.92,447.26,401.78,365.92,514.6,567.14,457.63,431.52,0.0,0.887902331,1.886792453,17.20310766,0.0
240509,294.33,445.56,401.73,367.22,515.13,567.42,459.44,434.39,1.179138322,1.451247166,4.217687075,13.78684807,0.0
240511,300.34,451.63,407.6,372.43,520.78,573.18,464.28,438.18,0.602409639,0.301204819,0.200803213,1.40562249,0.0
240512,293.51,446.18,400.23,364.12,512.93,565.52,455.77,429.6,1.02629891,2.822322001,1.347017319,1.924310455,0.0
240514,300.13,452.88,406.68,369.8,519.1,571.81,461.01,433.66,0.0,24.63099631,0.584255843,0.61500615,0.0
240515,297.19,449.16,404.18,368.52,517.12,569.61,460.26,434.09,0.0,0.178041543,1.127596439,11.51335312,0.0
240516,302.36,454.73,409.07,372.44,521.63,574.29,463.7,436.33,0.139236981,0.0,0.362016151,0.055694793,0.0
240551,302.36,454.73,409.07,372.44,521.63,574.29,463.7,436.33,1.361867704,1.232166018,1.49156939,18.93644617,0.129701686
240602,254.22,406.42,362.0,330.86,476.37,528.14,425.14,406.52,0.032451728,0.032451728,1.298069122,0.0,0.0
240604,266.51,418.11,374.3,342.4,488.5,540.38,436.14,415.68,0.0,0.0,0.712468193,0.610687023,0.0
240606,258.9,410.34,366.93,336.11,481.48,533.18,430.37,411.47,0.288860805,0.144430403,1.245712222,2.148402239,0.0
240607,269.94,419.67,378.46,348.27,493.39,544.93,442.5,422.92,0.70995671,0.277056277,0.242424242,1.212121212,0.0
240651,269.94,419.67,378.46,348.27,493.39,544.93,442.5,422.92,0.0,0.0,0.678952473,0.290979631,0.0
240652,269.94,419.67,378.46,348.27,493.39,544.93,442.5,422.92,0.128534704,2.185089974,2.956298201,0.0,0.0
240653,269.94,419.67,378.46,348.27,493.39,544.93,442.5,422.92,0.066312997,0.198938992,0.729442971,0.0,0.066312997
240701,265.88,419.47,372.73,338.55,485.97,538.27,431.54,409.54,36.23511905,0.744047619,2.75297619,19.12202381,0.0
240702,270.87,422.74,378.44,345.72,492.35,544.37,439.09,417.6,9.291628335,5.013799448,1.379944802,11.4075437,0.0
240801,260.99,408.24,370.62,344.18,486.89,537.72,439.72,423.68,4.077224247,1.714594303,4.03672202,6.237343054,0.027001485
240802,244.97,386.33,356.55,338.02,475.33,524.63,435.92,426.95,15.35424313,7.140473807,8.869981092,18.2126571,0.244689134
240803,235.8,378.74,347.14,328.27,465.7,515.14,426.23,417.94,11.55294334,9.844797502,7.438699605,9.055009643,0.045917899
240903,274.25,423.39,382.93,352.92,497.98,549.47,447.11,427.23,0.0,0.279106858,0.0,0.0,0.0
240904,276.16,420.83,386.37,360.9,503.15,553.73,456.44,439.65,0.400534045,0.089007566,2.403204272,0.712060525,0.267022697
240951,276.16,420.83,386.37,360.9,503.15,553.73,456.44,439.65,1.02622577,0.456100342,0.0,0.0,0.0
240953,276.16,420.83,386.37,360.9,503.15,553.73,456.44,439.65,0.121624909,0.194599854,1.216249088,0.267574799,0.0
241002,269.23,401.17,382.15,369.37,502.83,550.71,468.18,461.08,0.0,3.639016625,6.283162363,6.888928192,0.0
241102,274.99,429.4,381.2,344.96,493.65,546.3,437.01,412.59,0.404131118,0.044903458,1.436910642,4.894476875,0.0
241103,281.41,435.11,387.85,351.76,500.43,553.04,443.7,418.74,0.0,0.0,0.0,3.022670025,0.0
241104,275.86,431.98,381.06,342.57,492.5,545.56,433.76,407.63,0.0,0.06097561,0.487804878,2.195121951,0.0
250102,243.91,403.26,347.84,308.98,458.71,511.91,400.93,378.23,3.594026829,3.897747406,1.569222982,0.151860289,0.0
250106,236.35,393.94,341.68,306.25,454.0,506.62,399.6,380.14,0.0,0.133868809,1.472556894,0.0,0.0
250107,237.46,396.23,341.99,304.83,453.55,506.48,397.57,376.82,0.784167289,0.510331093,0.062235499,0.062235499,0.0
250108,237.86,397.97,341.42,302.33,452.1,505.35,394.39,372.3,0.010308216,22.5956087,2.546129265,0.010308216,0.0
250109,242.33,403.55,344.86,303.52,454.52,508.14,394.6,370.42,0.074822297,0.897867565,3.703703704,0.299289188,0.0
250111,229.78,389.43,333.93,296.65,445.32,498.29,389.58,369.75,6.198655713,0.627333831,0.238984317,0.283793876,0.0
250112,232.58,393.94,335.33,295.17,445.42,498.86,387.01,364.93,0.0,0.0,3.096079421,0.0,0.0
250151,232.58,393.94,335.33,295.17,445.42,498.86,387.01,364.93,0.0,1.923788383,0.554938957,0.0,0.0
250201,219.0,369.9,328.18,303.4,444.51,495.24,400.28,389.92,0.297696091,0.349469324,3.779446026,2.498058504,0.0
250202,209.82,361.41,318.96,294.84,435.4,486.05,392.09,383.28,0.613132911,0.741693038,3.935917722,8.297072785,0.019778481
250203,219.72,373.56,327.6,299.33,442.64,494.03,395.27,382.57,2.861869313,3.738626964,4.88006617,1.009098428,0.066170389
250204,214.35,369.19,321.89,293.24,436.69,488.18,389.22,376.96,4.862809019,0.706329802,4.38739473,4.020646563,0.0
250206,213.44,358.54,324.64,306.83,443.25,492.63,405.42,400.22,1.928961022,1.516562458,7.183716908,7.117201011,0.133031795
250208,228.14,378.11,337.46,312.36,453.81,504.55,408.96,397.33,1.754385965,1.287492926,2.659875495,6.720430108,0.0
250209,201.66,350.93,311.88,291.65,429.53,479.49,389.95,384.6,4.676258993,1.569653368,2.583387835,5.150425114,0.179856115
250211,199.01,351.39,308.13,284.93,424.72,475.28,382.63,375.77,4.372693727,3.191881919,2.749077491,5.848708487,0.0
250213,224.43,370.1,335.26,315.25,453.31,503.06,413.15,405.3,1.312335958,4.593175853,4.560367454,2.690288714,0.32808399
250251,224.43,370.1,335.26,315.25,453.31,503.06,413.15,405.3,0.469704086,0.399248473,2.278064819,3.47581024,0.117426022
250301,194.76,351.45,301.97,274.37,416.85,468.25,371.14,362.19,0.0,0.0,0.0,0.0,0.0
250302,204.32,358.34,312.56,286.54,428.21,479.26,383.45,374.15,0.0,0.0,0.0,0.0,0.0
250304,189.82,343.56,298.65,275.52,415.1,465.71,373.45,367.87,0.0,0.021088148,0.0,0.463939266,0.0
250305,185.49,336.0,295.72,277.01,413.61,463.39,375.94,373.59,0.0,0.0,0.0,0.0,0.0
250601,256.98,416.64,360.29,319.28,470.31,523.85,410.03,384.25,0.0,0.0,0.0,1.258811682,0.0
250605,268.15,425.25,372.93,334.06,484.1,537.25,425.3,399.73,0.257658173,1.431434297,2.061265388,0.91611795,0.114514744
250606,252.81,410.86,357.37,319.11,468.64,521.71,411.01,387.63,0.0,2.325581395,0.869156683,1.667841203,0.023490721
250607,253.78,410.13,359.4,323.27,471.64,524.34,415.9,393.87,0.0,0.0,0.0,0.172413793,0.0
250609,253.15,408.27,359.49,324.98,472.43,524.84,418.19,397.35,0.0,0.0,0.0,0.394477318,0.0
250651,253.15,408.27,359.49,324.98,472.43,524.84,418.19,397.35,0.0,0.07183908,0.143678161,0.502873563,0.0
250701,229.3,386.45,335.11,301.28,448.02,500.38,395.34,377.82,12.80049953,0.53075242,2.341554792,2.560099906,0.0
250702,229.9,385.98,336.33,303.78,449.79,501.92,398.23,381.48,0.487012987,0.108225108,1.677489177,1.163419913,0.0
250705,224.41,379.59,331.48,300.87,445.66,497.46,396.04,381.24,0.381944444,0.347222222,0.902777778,1.875,0.0
250707,205.27,367.09,308.62,272.12,419.97,472.88,366.11,350.26,1.464919044,1.182215369,5.371369828,20.86867129,0.051400668
250708,221.23,379.13,326.84,293.24,439.72,492.08,387.61,371.29,1.874084919,2.108345534,3.601756955,6.442166911,0.029282577
250709,222.54,383.78,325.73,287.26,436.47,489.65,380.03,360.43,11.3147104,4.228600718,2.165556125,6.817016914,0.140953357
250801,237.31,388.16,346.07,318.7,461.7,512.83,414.48,400.29,0.119599342,0.0,2.362087009,4.111227388,0.0
250802,234.52,390.47,340.9,307.86,454.22,506.42,402.03,384.38,0.0,0.088028169,0.792253521,1.496478873,0.0
250803,229.69,384.12,337.01,306.54,451.32,503.07,401.61,386.26,0.0,0.0,2.375565611,0.075414781,0.0
250804,231.09,384.09,339.07,310.11,454.0,505.46,405.58,391.05,0.006431695,0.57242089,0.926164137,0.971186005,0.0
250807,240.71,389.66,350.13,324.41,466.42,517.21,420.57,407.12,0.070303712,0.40776153,1.363892013,1.181102362,0.0
250808,242.08,396.07,349.29,317.62,463.29,515.21,412.02,394.4,0.0,0.193986421,2.230843841,0.789801857,0.055424692
250809,239.32,395.66,345.33,311.11,458.22,510.61,404.78,385.77,0.0,0.451977401,0.0,0.0,0.0
250901,248.17,402.15,355.24,322.78,468.99,521.03,416.78,397.91,0.038387716,0.134357006,0.422264875,0.575815739,0.0
250904,249.05,404.5,355.31,320.92,468.25,520.65,414.27,393.98,0.0,0.086580087,0.0,0.0,0.0
260103,244.89,408.35,345.32,300.15,453.1,507.34,389.65,362.56,1.705855233,2.074688797,2.581834947,4.333794375,0.0
260105,258.21,421.62,358.24,311.39,465.31,519.8,399.71,369.71,0.0,0.0,1.977282289,9.633992427,0.0
260106,260.78,423.35,361.54,315.72,469.18,523.51,404.39,374.78,5.547445255,1.058394161,4.671532847,4.708029197,0.0
260107,261.62,422.92,363.48,319.5,472.09,526.11,408.92,380.49,0.692520776,0.221606648,2.409972299,3.601108033,0.110803324
260108,254.85,417.12,356.08,311.48,464.28,518.42,400.87,372.86,4.462311558,9.326633166,1.728643216,3.738693467,0.0
260109,241.51,404.4,342.59,298.79,451.02,505.05,388.96,363.25,0.153893506,1.35426285,4.247460757,4.370575562,0.030778701
260110,234.68,400.44,332.97,285.27,439.26,493.9,374.13,346.82,0.681786559,3.339362738,2.615834145,3.172394601,0.0
260151,234.68,400.44,332.97,285.27,439.26,493.9,374.13,346.82,0.628848421,7.82130224,0.917070614,10.5987161,0.0
260203,246.04,407.41,348.33,306.26,457.69,511.42,396.94,371.79,0.17130621,0.17130621,1.884368308,1.627408994,0.0
260204,239.37,401.36,341.36,299.28,450.62,504.36,390.18,365.9,0.0,0.053734551,1.182160129,1.665771091,0.0
260205,251.28,411.94,353.99,312.29,463.6,517.27,402.94,377.38,0.428849903,0.350877193,0.428849903,15.0877193,0.0
260206,237.61,400.22,339.09,296.29,447.97,501.84,386.99,362.47,0.143198091,0.811455847,2.291169451,9.260143198,0.0
260251,237.61,400.22,339.09,296.29,447.97,501.84,386.99,362.47,0.0,0.0,4.02640264,1.98019802,0.0
260303,267.56,433.18,364.86,313.05,469.28,524.53,398.78,364.09,0.0,0.0,0.0,0.522788204,0.0
260304,265.53,430.54,363.63,313.18,468.81,523.85,399.62,366.15,3.334944418,0.43499275,0.0,1.449975834,0.0
260305,263.71,428.22,362.43,313.06,468.19,523.07,400.07,367.61,0.058190282,0.0,0.0,0.0,0.0
260306,262.14,425.89,361.72,313.82,468.27,522.92,401.55,370.32,0.0,0.06574622,0.0,4.339250493,0.0
260307,262.93,428.13,360.89,310.41,466.02,521.07,396.94,363.79,0.0,0.0,0.0,0.166905103,0.0
260309,250.83,417.56,347.27,295.47,451.49,506.74,381.87,349.46,0.020420666,0.0,0.0,0.020420666,0.0
260351,250.83,417.56,347.27,295.47,451.49,506.74,381.87,349.46,0.0,0.0,0.0,0.243407708,0.0
260402,281.02,443.49,381.3,333.27,488.0,542.66,420.3,386.68,0.0,0.0,0.0,0.188521156,0.0
260403,276.94,438.88,377.82,331.06,485.15,539.61,418.79,386.57,0.0,0.0,0.0,0.779336451,0.0
260404,272.24,437.3,370.06,318.7,474.8,529.97,404.47,369.5,0.0,0.0,0.0,0.109469075,0.0
260405,266.33,426.8,368.75,325.42,477.74,531.65,414.96,386.45,0.0,0.0,0.0,0.0,0.0
260406,264.84,427.63,365.29,318.63,472.54,526.99,406.81,376.11,0.0,1.851332398,0.0,2.945301543,0.0
260407,272.1,436.33,370.86,320.97,476.43,531.38,407.44,373.54,0.097789947,0.117347937,0.058673968,0.097789947,0.0
260411,273.16,436.66,372.66,323.87,478.85,533.63,410.81,377.57,0.0,0.0,0.0,0.027940766,0.0
270102,193.65,340.39,304.83,288.59,423.64,472.86,387.83,385.94,9.685775425,3.063408041,5.023088186,7.208018921,0.0
270103,207.44,350.01,319.35,304.94,438.9,487.63,404.29,401.95,8.03023146,3.227838136,5.495197607,4.991339946,0.0
270104,195.62,339.51,307.47,293.72,427.05,475.74,393.38,392.8,1.84065565,4.299341663,5.804111245,12.77710601,0.080612656
270105,167.16,309.66,279.82,272.58,400.72,448.36,373.62,380.42,1.980609418,1.994459834,1.745152355,3.947368421,0.0
270106,200.18,334.84,313.41,307.28,435.04,482.04,408.06,411.82,2.002152853,8.525296017,4.671689989,4.284176534,0.086114101
270108,210.69,349.7,323.23,311.64,443.62,491.71,411.45,410.59,3.109548401,1.747060763,2.922755741,5.966377321,0.021975607
270152,210.69,349.7,323.23,311.64,443.62,491.71,411.45,410.59,1.123069724,1.54422087,6.972391203,13.80439869,0.51474029
270201,223.2,340.56,336.81,340.99,460.66,504.93,442.76,451.26,3.680065182,7.63172189,5.852797393,6.681151548,0.149375339
270203,219.53,343.61,333.22,332.86,456.27,501.7,434.18,439.91,0.360267627,1.132269686,6.04734946,8.697889861,0.0
